"sirius_smiles"	"sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"sirius_searchscore"	"sirius_entitystar"	"feature_id"
"CC1CC2C3CC=C4CC(CCC4(C3CCC2(C1(C)C(=O)C)C)C)OC(=O)C"	2928	1	1	2	2	"0.18222237159974256"	-105.8556613617	1	118.439729525642	"C25H38O3"	"[M - H2O + H]+"	"CYQDBDOFCYSROZ"	"InChI=1S/C25H38O3/c1-15-13-22-20-8-7-18-14-19(28-17(3)27)9-11-23(18,4)21(20)10-12-24(22,5)25(15,6)16(2)26/h7,15,19-22H,8-14H2,1-6H3"	"16,17-dimethyl-20-oxopregn-5-en-3-yl acetate"	5.4000001	"1782209;3650849;7061327;7061328;7061330;7093137;7203728;11869668;11869669;11869670;11889956;11889957;16394611;40530512;40530516;44659442;53747171;57890873;99566770;124894146;124900862;124900863;124900864;124900865;124901386;124901389;124901390;126417585;126417586"	"COCONUT:(CNP0357766);PubChem:(1782209 3650849 7061327 7061328 7061330 7093137 7203728 11869668 11869669 11869670 11889956 11889957 16394611 40530512 40530516 44659442 53747171 57890873 99566770 124894146 124900862 124900863 124900864 124900865 124901386 124901389 124901390 126417585 126417586);SuperNatural:(SN00072472);ZINC bio:(ZINC04082367)"	3153922	369.278656005859	494.23896	"3046_fibl_pilot_pos_sirius_3270"	3270	NA	NA	NA	NA	3270
"CC1CC2C3CCC4=CC(=O)CCC4(C3=CCC2(C1(C(=O)COC(=O)C5=CC=CC=C5)O)C)C"	184	1	1	1	1	"0.8519417611711829"	-214.992223540171	0	53.0556723412749	"C29H34O5"	"[M + H]+"	"KYCCZIHTLYZNFV"	"InChI=1S/C29H34O5/c1-18-15-24-22-10-9-20-16-21(30)11-13-27(20,2)23(22)12-14-28(24,3)29(18,33)25(31)17-34-26(32)19-7-5-4-6-8-19/h4-8,12,16,18,22,24,33H,9-11,13-15,17H2,1-3H3"	"17,21-Dihydroxy-16b-methylpregna-4,9(11)-diene-3,20-dione,21-benzoate"	4.19999981	"20136282;56842267;70407854;117066265;125034669;125034670;125034671;124490055"	"PubChem:(20136282 56842267 70407854 117066265 125034669 125034670 125034671 124490055);NORMAN:(NS00030664)"	262146	463.247680664062	483.163074	"1582_fibl_pilot_pos_sirius_1733"	1733	NA	NA	NA	NA	1733
"CC1CC2CC(=O)C3(C(C2C(=O)C1)C(=O)C4=C(C3OC(=O)C(CS)NC(=O)C)C(=CC=C4)O)O"	3360	1	1	1	2	"0.14454237236332454"	-506.486187485221	0.0507537688442211	36.4786885724106	"C24H27NO8S"	"[M + H]+"	"UEVODZMVIMZGHG"	"InChI=1S/C24H27NO8S/c1-10-6-12-8-17(29)24(32)20(18(12)16(28)7-10)21(30)13-4-3-5-15(27)19(13)22(24)33-23(31)14(9-34)25-11(2)26/h3-5,10,12,14,18,20,22,27,32,34H,6-9H2,1-2H3,(H,25,26)"	"null"	0.300000012	"133568477"	"PubChem:(133568477);COCONUT:(CNP0086770)"	2097154	490.1552734375	110.253798	"2133_fibl_pilot_pos_sirius_2316"	2316	NA	NA	NA	NA	2316
"CC1CCC(=NC1)C(C)C2C(C(C3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C)O)OC(=O)C"	2455	1	1	2	2	"0.22485206148744097"	-238.368043858109	1	77.7818619618546	"C29H45NO4"	"[M + H]+"	"XGOUEPHPVOIPFI"	"InChI=1S/C29H45NO4/c1-16-6-9-23(30-15-16)17(2)24-27(34-18(3)31)26(33)25-21-8-7-19-14-20(32)10-12-28(19,4)22(21)11-13-29(24,25)5/h7,16-17,20-22,24-27,32-33H,6,8-15H2,1-5H3"	"[(3S,8R,9S,10R,13S,14S,15S,16S,17R)-3,15-dihydroxy-10,13-dimethyl-17-[(1S)-1-(3-methyl-2,3,4,5-tetrahydropyridin-6-yl)ethyl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-16-yl] acetate"	4.0999999	"21769926;102090468"	"COCONUT:(CNP0106727);Natural Products:(UNPD41820);PubChem:(21769926 102090468);SuperNatural:(SN00235544)"	3178498	472.342651367188	276.479826	"1407_fibl_pilot_pos_sirius_1544"	1544	NA	NA	NA	NA	1544
"CC1CCC(=O)C(=C(C)C)C2=C(CCC12)C"	3557	1	1	2	2	"0.1281727006069973"	-60.0440967643336	1	86.8277699601373	"C15H22O"	"[M + H]+"	"OONKKRRSPIDEBA"	"InChI=1S/C15H22O/c1-9(2)14-13(16)8-6-10(3)12-7-5-11(4)15(12)14/h10,12H,5-8H2,1-4H3"	"3,8-dimethyl-4-propan-2-ylidene-1,2,6,7,8,8a-hexahydroazulen-5-one"	3.20000005	"612756;12445048;91735354;91751404;91752839"	"COCONUT:(CNP0161569);Natural Products:(UNPD57574 UNPD32241);PubChem:(612756 12445048 91735354 91751404 91752839);SuperNatural:(SN00330246 SN00282747)"	3178498	219.174545288086	433.49412	"2295_fibl_pilot_pos_sirius_2487"	2487	NA	NA	NA	NA	2487
"CC1CCC(=O)C(=CCC2C(C1)OC(=O)C2=C)C"	3885	1	1	2	2	"0.09742384287232513"	-84.0104101435018	1	116.780931685672	"C15H20O3"	"[M + H]+"	"YDOSHXAMLRSCKS"	"InChI=1S/C15H20O3/c1-9-4-7-13(16)10(2)5-6-12-11(3)15(17)18-14(12)8-9/h5,9,12,14H,3-4,6-8H2,1-2H3"	"(3aS,5E,10R,11aS)-6,10-dimethyl-3-methylidene-4,8,9,10,11,11a-hexahydro-3aH-cyclodeca[b]furan-2,7-dione"	2.79999995	"9837799;23351788;71573977;102194603;100936141"	"COCONUT:(CNP0262890);Natural Products:(UNPD34049);PubChem:(9837799 23351788 71573977 102194603 100936141);SuperNatural:(SN00364474);MeSH:(102194603);PubMed"	3178566	249.148620605469	352.5819	"3784_fibl_pilot_pos_sirius_4041"	4041	NA	NA	NA	NA	4041
"CC1CCC(C(C1)C(=O)NC(CC(=O)OC)C(=O)OC)C(C)C"	4185	1	1	1	3	"0.06631723141670183"	-312.224037131057	0.95427135678392	20.3807478881971	"C17H29NO5"	"[M + Na]+"	"LMYZZFMHOYGRJD"	"InChI=1S/C17H29NO5/c1-10(2)12-7-6-11(3)8-13(12)16(20)18-14(17(21)23-5)9-15(19)22-4/h10-14H,6-9H2,1-5H3,(H,18,20)"	"dimethyl N-{[5-methyl-2-(propan-2-yl)cyclohexyl]carbonyl}aspartate"	2.9000001	"26434792;26434793;26434794;26434795;42647548;51802093;51802094;51802095"	"COCONUT:(CNP0169230);Training Set;PubChem:(26434792 26434793 26434794 26434795 42647548 51802093 51802094 51802095)"	2113538	350.19384765625	227.349516	"4691_fibl_pilot_pos_sirius_4965"	4965	NA	NA	NA	NA	4965
"CC1CCC(C2=C(CCC12)C)C=C(C)C(=O)O"	3674	1	1	2	2	"0.11694533988837634"	-62.1886997280413	1	126.262485180514	"C15H22O2"	"[M - H2O + H]+"	"FEBNTWHYQKGEIQ"	"InChI=1S/C15H22O2/c1-9-4-6-12(8-11(3)15(16)17)14-10(2)5-7-13(9)14/h8-9,12-13H,4-7H2,1-3H3,(H,16,17)"	"valerenate"	3.20000005	"160702;4229818;6042891;5281538;5315157;6440940;17751046;42608162;51548329;57304578;58067881;92294004;92460284;92460285;117866307;123523299;124581905;123760393;124335877;124352384;134695383"	"HMDB:(30016);SuperNatural:(SN00292156 SN00325215 SN00160029 SN00016244 SN00020534 SN00020533 SN00020532);ZINC bio:(ZINC04098313 ZINC08586438 ZINC13783211 ZINC13783212 ZINC13783213);additional;MeSH:(6440940);PubMed;COCONUT:(CNP0192242 CNP0380742);KNApSAcK:(3197);Natural Products:(UNPD123029 UNPD204551 UNPD222610 UNPD117943);PubChem:(160702 4229818 6042891 5281538 5315157 6440940 17751046 42608162 51548329 57304578 58067881 92294004 92460284 92460285 117866307 123523299 124581905 123760393 124335877 124352384 134695383);CHEBI:(68626 9921);PubChem class - bio and metabolites;KEGG:(C09743);Training Set;Biocyc:(CPD-14802)"	20507006	217.158752441406	360.53694	"584_fibl_pilot_pos_sirius_638"	638	NA	NA	NA	NA	638
"CC1CCC(CC2=C(C(=O)CC12)C)C(=C)C(=O)O"	3484	1	1	2	2	"0.13540009262974476"	-73.2923603845879	1	117.928681954317	"C15H20O3"	"[M + H]+"	"ZFHSKBJBODQVBX"	"InChI=1S/C15H20O3/c1-8-4-5-11(9(2)15(17)18)6-13-10(3)14(16)7-12(8)13/h8,11-12H,2,4-7H2,1,3H3,(H,17,18)"	"Rupestonic acid"	2.4000001	"3081082;5321022;24094149;25212131;59273187;71761007;133556462;138108043"	"COCONUT:(CNP0040359 CNP0219536);KNApSAcK:(20427);Natural Products:(UNPD75232 UNPD229887 UNPD55970 UNPD208070);PubChem:(3081082 5321022 24094149 25212131 59273187 71761007 133556462 138108043);SuperNatural:(SN00020781 SN00286524 SN00388096);ZINC bio:(ZINC14619485);additional;MeSH:(3081082 24094149 71761007 133556462 138108043);Training Set;PubMed"	3727446	249.148529052734	273.66051	"2500_fibl_pilot_pos_sirius_2703"	2703	NA	NA	NA	NA	2703
"CC1CCC(N(C1)C)C(C)C2CC3C4CC(=O)C5CC(CCC5(C4CCC3(C2)C)C)OC6C(C(C(C(O6)CO)O)O)O"	3096	1	1	2	2	"0.16700216193875386"	-224.768496154983	1	69.9784298685984	"C34H57NO7"	"[M + H]+"	"AJCZYFSHGSRKDD"	"InChI=1S/C34H57NO7/c1-18-6-7-26(35(5)16-18)19(2)20-12-24-22-14-27(37)25-13-21(41-32-31(40)30(39)29(38)28(17-36)42-32)8-11-34(25,4)23(22)9-10-33(24,3)15-20/h18-26,28-32,36,38-40H,6-17H2,1-5H3"	"null"	3.95515442	NA	"COCONUT:(CNP0322040);Natural Products:(UNPD83593);SuperNatural:(SN00395179)"	3178496	592.420532226562	442.907256	"4664_fibl_pilot_pos_sirius_4938"	4938	NA	NA	NA	NA	4938
"CC1CCC(N(C1)C)C(C)C2CC3C4CC(=O)C5CC(CCC5(C4CCC3(C2)C)C)OC6C(C(C(C(O6)CO)O)O)O"	1869	1	1	2	2	"0.2908940199927094"	-255.088601821856	1	130.296482367987	"C34H57NO7"	"[M - H2O + H]+"	"AJCZYFSHGSRKDD"	"InChI=1S/C34H57NO7/c1-18-6-7-26(35(5)16-18)19(2)20-12-24-22-14-27(37)25-13-21(41-32-31(40)30(39)29(38)28(17-36)42-32)8-11-34(25,4)23(22)9-10-33(24,3)15-20/h18-26,28-32,36,38-40H,6-17H2,1-5H3"	"null"	3.95515442	NA	"COCONUT:(CNP0322040);Natural Products:(UNPD83593);SuperNatural:(SN00395179)"	3178496	574.410217285156	442.907256	"1234_fibl_pilot_pos_sirius_1353"	1353	NA	NA	NA	NA	1353
"CC1CCC(N(C1)C)C(C)C2CC3C4CC(=O)C5CC(CCC5(C4CCC3(C2)C)C)OC6C(C(C(C(O6)CO)O)O)O"	2186	1	1	2	2	"0.25385512997982035"	-244.101131947675	1	149.281966328662	"C34H57NO7"	"[M - H2O + H]+"	"AJCZYFSHGSRKDD"	"InChI=1S/C34H57NO7/c1-18-6-7-26(35(5)16-18)19(2)20-12-24-22-14-27(37)25-13-21(41-32-31(40)30(39)29(38)28(17-36)42-32)8-11-34(25,4)23(22)9-10-33(24,3)15-20/h18-26,28-32,36,38-40H,6-17H2,1-5H3"	"null"	3.95515442	NA	"COCONUT:(CNP0322040);Natural Products:(UNPD83593);SuperNatural:(SN00395179)"	3178496	574.411010742188	454.596936	"5299_fibl_pilot_pos_sirius_5583"	5583	NA	NA	NA	NA	5583
"CC1CCC(N(C1)C)C(C)C2CCC3C2(CCC4C3CC(=O)C5C4(CCC(C5)OC6C(C(C(C(O6)CO)O)O)O)C)C"	1381	1	1	2	2	"0.3637017536396473"	-315.598006778532	0.999497487437186	79.2953482999936	"C34H57NO7"	"[M - H2O + H]+"	"GRPUWGWLJURVLD"	"InChI=1S/C34H57NO7/c1-18-6-9-26(35(5)16-18)19(2)22-7-8-23-21-15-27(37)25-14-20(10-12-34(25,4)24(21)11-13-33(22,23)3)41-32-31(40)30(39)29(38)28(17-36)42-32/h18-26,28-32,36,38-40H,6-17H2,1-5H3"	"puqietinonoside"	4.5999999	"21575476"	"COCONUT:(CNP0079891);KNApSAcK:(28891);PubChem:(21575476);PubMed"	2097234	574.41064453125	388.500744	"4739_fibl_pilot_pos_sirius_5013"	5013	NA	NA	NA	NA	5013
"CC1CCC(NC1)C(C)C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C)OC(=O)C"	1781	1	1	1	1	"0.30157689006075866"	-141.989343651556	1	9.18784557127505	"C29H47NO3"	"[M - H2O + H]+"	"ZVYUDNWAHWVPPN"	"InChI=1S/C29H47NO3/c1-17-6-9-25(30-16-17)18(2)27-26(33-19(3)31)15-24-22-8-7-20-14-21(32)10-12-28(20,4)23(22)11-13-29(24,27)5/h7,17-18,21-27,30,32H,6,8-16H2,1-5H3"	"Alkaloid Q"	5.69999981	"37362;21575037;24840372;101606329"	"COCONUT:(CNP0262977);Natural Products:(UNPD138470);PubChem:(37362 21575037 24840372 101606329);SuperNatural:(SN00395702);HSDB:(36069-45-1);MeSH:(21575037);PubChem class - safety and toxic;PubMed"	70287942	440.352478027344	371.362026	"3169_fibl_pilot_pos_sirius_3401"	3401	NA	NA	NA	NA	3401
"CC1CCC(OC1=O)C(C)C2CCC3C2(CCC4C3CCC5=CC(=O)C=CC45C)C"	2592	1	1	2	2	"0.21085933769315574"	-129.791418397702	1	202.398834670688	"C27H38O3"	"[M - H2O + H]+"	"OIROZVSBVQAEPT"	"InChI=1S/C27H38O3/c1-16-5-10-24(30-25(16)29)17(2)21-8-9-22-20-7-6-18-15-19(28)11-13-26(18,3)23(20)12-14-27(21,22)4/h11,13,15-17,20-24H,5-10,12,14H2,1-4H3"	"Minabeolide 4"	6.69999981	"21628409;23426329;52931501"	"COCONUT:(CNP0244819);Natural Products:(UNPD70269);PubChem:(21628409 23426329 52931501);PubMed;CHEBI:(67568)"	2130018	393.27848815918	511.473336	"1862_fibl_pilot_pos_sirius_2029"	2029	NA	NA	NA	NA	2029
"CC1CCC=CCCC=CC(=O)OC1C(=CC(C)C(=O)CC(CC2CC(=O)NC(=O)C2)O)C"	2140	1	1	2	2	"0.25871582822154005"	-339.999826239654	0.993467336683417	50.1400420110727	"C26H37NO6"	"[M + H]+"	"JMMMWKAJHBCSAV"	"InChI=1S/C26H37NO6/c1-17-10-8-6-4-5-7-9-11-25(32)33-26(17)19(3)12-18(2)22(29)16-21(28)13-20-14-23(30)27-24(31)15-20/h4,6,9,11-12,17-18,20-21,26,28H,5,7-8,10,13-16H2,1-3H3,(H,27,30,31)"	"null"	3.20000005	"101450768"	"COCONUT:(CNP0163040);Natural Products:(UNPD169793);PubChem:(101450768);SuperNatural:(SN00291675)"	3178498	460.269454956055	390.706572	"3722_fibl_pilot_pos_sirius_3978"	3978	NA	NA	NA	NA	3978
"CC1CCC2(C(C1(C)CCC(C)CC(=O)O)CC(=O)C=C2C)C"	3456	1	1	2	2	"0.13786778886215872"	-42.6797912685758	1	58.1294937043401	"C20H32O3"	"[M + H]+"	"RNWHJFUXZQBBLK"	"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)"	"5-(1,2,4a,5-tetramethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl)-3-methylpentanoic acid"	4.69999981	"340129;13918487;23844090;40545614;40545616;38359353;38359358;38359363;51414476;51414478;124542683;124870531;124870532;124870533"	"COCONUT:(CNP0174049 CNP0372428);Natural Products:(UNPD171294 UNPD124685);PubChem:(340129 13918487 23844090 40545614 40545616 38359353 38359358 38359363 51414476 51414478 124542683 124870531 124870532 124870533);SuperNatural:(SN00029797 SN00013546 SN00244459 SN00029796 SN00029798 SN00278145 SN00036540 SN00036541 SN00013548 SN00013547 SN00036118 SN00013545);ZINC bio:(ZINC01587227 ZINC05554072 ZINC05554076 ZINC05554078 ZINC05554081 ZINC13142974 ZINC13142975 ZINC31165847 ZINC31165851 ZINC31165855);additional;Training Set;PubMed"	3727426	321.242553710938	456.388584	"4498_fibl_pilot_pos_sirius_4771"	4771	"CHEBI:181857"	"Diterpene deriv 329"	"2.04"	"2"	4771
"CC1CCC2(C(C1(C)CCC(C)CC(=O)O)CC(=O)C=C2C)C"	2670	1	1	2	2	"0.2050921990017982"	-43.9842437797415	1	92.3446106035407	"C20H32O3"	"[M + H]+"	"RNWHJFUXZQBBLK"	"InChI=1S/C20H32O3/c1-13(10-18(22)23)6-8-19(4)14(2)7-9-20(5)15(3)11-16(21)12-17(19)20/h11,13-14,17H,6-10,12H2,1-5H3,(H,22,23)"	"5-(1,2,4a,5-tetramethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl)-3-methylpentanoic acid"	4.69999981	"340129;13918487;23844090;40545614;40545616;38359353;38359358;38359363;51414476;51414478;124542683;124870531;124870532;124870533"	"COCONUT:(CNP0174049 CNP0372428);Natural Products:(UNPD171294 UNPD124685);PubChem:(340129 13918487 23844090 40545614 40545616 38359353 38359358 38359363 51414476 51414478 124542683 124870531 124870532 124870533);SuperNatural:(SN00029797 SN00013546 SN00244459 SN00029796 SN00029798 SN00278145 SN00036540 SN00036541 SN00013548 SN00013547 SN00036118 SN00013545);ZINC bio:(ZINC01587227 ZINC05554072 ZINC05554076 ZINC05554078 ZINC05554081 ZINC13142974 ZINC13142975 ZINC31165847 ZINC31165851 ZINC31165855);additional;Training Set;PubMed"	3727426	321.242385864258	386.626134	"2807_fibl_pilot_pos_sirius_3020"	3020	"CHEBI:181857"	"Diterpene deriv 329"	"2.04"	"2"	3020
"CC1CCC2(C(C3C([NH+]2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)C"	4349	1	1	2	2	"0.03784594129098992"	-172.449512842649	0.739698492462312	8.4764795196416	"C28H45NO"	"[M - H2O + H]+"	"OTNXWKXFAAUSLG"	"InChI=1S/C28H45NO/c1-17-8-13-28(5)18(2)25-24(29(28)16-17)15-23-21-7-6-19-14-20(30)9-11-26(19,3)22(21)10-12-27(23,25)4/h6,17-18,20-25,30H,7-16H2,1-5H3/p+1"	"null"	0	NA	"COCONUT:(CNP0056378 CNP0183393);SuperNatural:(SN00162368)"	3145728	394.345840454102	680.21208	"763_fibl_pilot_pos_sirius_833"	833	NA	NA	NA	NA	833
"CC1CCC2(C(C3C(O2)CC4C3(C(=O)CC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1"	3874	1	1	2	2	"0.09832850532559494"	-93.197152803161	1	91.9803752853146	"C27H40O4"	"[M + H]+"	"UVLDESQWQRMYKD"	"InChI=1S/C27H40O4/c1-15-7-10-27(30-14-15)16(2)24-22(31-27)12-21-19-6-5-17-11-18(28)8-9-25(17,3)20(19)13-23(29)26(21,24)4/h5,15-16,18-22,24,28H,6-14H2,1-4H3"	"Gentrogenin"	4	"6451913;12301981;20054922;101699626"	"COCONUT:(CNP0119853);Natural Products:(UNPD63717 UNPD51398);PubChem:(6451913 12301981 20054922 101699626);SuperNatural:(SN00367725 SN00296507)"	3178498	429.299896240234	220.233918	"3826_fibl_pilot_pos_sirius_4084"	4084	NA	NA	NA	NA	4084
"CC1CCC2(C(C3C(O2)CC4C3(C(=O)CC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1"	1975	1	1	2	2	"0.27752556971454323"	-75.0203380029587	1	93.8160736964238	"C27H40O4"	"[M + H]+"	"UVLDESQWQRMYKD"	"InChI=1S/C27H40O4/c1-15-7-10-27(30-14-15)16(2)24-22(31-27)12-21-19-6-5-17-11-18(28)8-9-25(17,3)20(19)13-23(29)26(21,24)4/h5,15-16,18-22,24,28H,6-14H2,1-4H3"	"Gentrogenin"	4	"6451913;12301981;20054922;101699626"	"COCONUT:(CNP0119853);Natural Products:(UNPD63717 UNPD51398);PubChem:(6451913 12301981 20054922 101699626);SuperNatural:(SN00367725 SN00296507)"	3178498	429.300018310547	351.506322	"3094_fibl_pilot_pos_sirius_3322"	3322	NA	NA	NA	NA	3322
"CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(C(CC(C6)O)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)C)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)C)C)C)OC1"	2817	1	1	2	8	"0.1921504657438002"	-62.1792187345598	0.865326633165829	27.6021853375134	"C45H72O18"	"[M + H]+"	"BKKSQVBWXFMHPN"	"InChI=1S/C45H72O18/c1-18-8-11-45(56-17-18)19(2)30-26(63-45)14-25-23-7-6-21-12-22(48)13-29(44(21,5)24(23)9-10-43(25,30)4)60-42-37(55)39(33(51)28(16-47)59-42)62-41-36(54)38(31(49)20(3)57-41)61-40-35(53)34(52)32(50)27(15-46)58-40/h6,18-20,22-42,46-55H,7-17H2,1-5H3"	"null"	0.400000006	"21550267;24883974"	"COCONUT:(CNP0289125);Natural Products:(UNPD141453);PubChem:(21550267 24883974);SuperNatural:(SN00266046)"	3178498	901.478393554688	226.9653	"1872_fibl_pilot_pos_sirius_2039"	2039	NA	NA	NA	NA	2039
"CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)N(C1)C(=O)C"	250	1	1	2	2	"0.7972484761907052"	-30.8445968451644	1	91.522654872487	"C29H45NO3"	"[M + H]+"	"JXAZKNVJWYDQJY"	"InChI=1S/C29H45NO3/c1-17-8-13-29(30(16-17)19(3)31)18(2)26-25(33-29)15-24-22-7-6-20-14-21(32)9-11-27(20,4)23(22)10-12-28(24,26)5/h6,17-18,21-26,32H,7-16H2,1-5H3"	"Oprea1_682846"	5.30000019	"100853;11561564;10127580;11988436;16394483;16401331;21117554;23794540;44584214;99568050;99568051;99568052;99568053;91871140;102354952;124746056;124746057;124746058;124746059;122362088;124903256;124903257;124903258;124903259;124488639;124488640;124488641"	"NORMAN:(NS00055666);COCONUT:(CNP0383094);PubChem:(100853 11561564 10127580 11988436 16394483 16401331 21117554 23794540 44584214 99568050 99568051 99568052 99568053 91871140 102354952 124746056 124746057 124746058 124746059 122362088 124903256 124903257 124903258 124903259 124488639 124488640 124488641);SuperNatural:(SN00108319 SN00220680 SN00108322 SN00108321 SN00108320);ZINC bio:(ZINC70691633 ZINC70691634 ZINC70691635 ZINC70691636);Training Set;PubMed"	3432514	456.347229003906	264.8949	"15_fibl_pilot_pos_sirius_17"	17	NA	NA	NA	NA	17
"CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)NC1"	195	1	1	2	2	"0.8444128901536556"	-2.79320351340075	1	31.0481038183816	"C27H43NO2"	"[M + H]+"	"KWVISVAMQJWJSZ"	"InChI=1S/C27H43NO2/c1-16-7-12-27(28-15-16)17(2)24-23(30-27)14-22-20-6-5-18-13-19(29)8-10-25(18,3)21(20)9-11-26(22,24)4/h5,16-17,19-24,28-29H,6-15H2,1-4H3"	"Solasodin"	5.4000001	"5250;31342;638272;1383909;442985;3246539;5701987;5200420;5321385;5343151;6350928;6432036;6453043;6604226;6604601;6710642;6713895;11517208;12442871;12442877;11697305;10216367;11988437;16678043;16757858;16759266;16061352;16061353;20841758;23010498;21117557;22297913;24128972;25199826;40720158;45048453;45114619;44584207;51010504;57004742;53298760;58468781;73438928;73952845;90661973;91069504;93172717;96503719;99565786;99568039;91871142;102515074;102354950;125034658;122172924;124833750;124897415;124897418;124897419;124899866;124899868;124899869;124917407;124328802;126961506;126961509;126969565;129316900;129607031;133121284;131707713;133550089;133638954;134814473;135224771;138534170;137704740"	"HMDB:(35282);SuperNatural:(SN00297165 SN00162362 SN00344199 SN00379772 SN00325987 SN00252322 SN00355248 SN00264821 SN00133754 SN00141607 SN00135602 SN00402788 SN00340460 SN00225948 SN00358948 SN00168934 SN00135585 SN00300331);ZINC bio:(ZINC08214722 ZINC15449111 ZINC38139417 ZINC38149082 ZINC68590411);additional;HSDB:(126-17-0);MeSH:(5250 442985 5200420 5701987 6432036 6710642 12442871 16061352 44584207 91871142 102515074 122172924 129316900 137704740);Plantcyc:(CPD-13080);PubMed;NORMAN:(NS00041398);COCONUT:(CNP0056517 CNP0120841);KNApSAcK:(2264);Natural Products:(UNPD170834 UNPD157619 UNPD53655 UNPD185402 UNPD5920 UNPD42345 UNPD120481 UNPD122702 UNPD57158 UNPD21374 UNPD176014 UNPD82830 UNPD35295 UNPD21475);PubChem:(5250 31342 638272 1383909 442985 3246539 5701987 5200420 5321385 5343151 6350928 6432036 6453043 6604226 6604601 6710642 6713895 11517208 12442871 12442877 11697305 10216367 11988437 16678043 16757858 16759266 16061352 16061353 20841758 23010498 21117557 22297913 24128972 25199826 40720158 45048453 45114619 44584207 51010504 57004742 53298760 58468781 73438928 73952845 90661973 91069504 93172717 96503719 99565786 99568039 91871142 102515074 102354950 125034658 122172924 124833750 124897415 124897418 124897419 124899866 124899868 124899869 124917407 124328802 126961506 126961509 126969565 129316900 129607031 133121284 131707713 133550089 133638954 134814473 135224771 138534170 137704740);CHEBI:(145043 9190 95154);PubChem class - bio and metabolites;KEGG:(C10822);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-22267 CPD-13080)"	88009598	414.336669921875	232.333572	"3166_fibl_pilot_pos_sirius_3398"	3398	NA	NA	NA	NA	3398
"CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)C)NC1"	4016	1	1	1	3	"0.0835951029480556"	-287.584983053797	0.3678391959799	2.60014367700039	"C39H63NO12"	"[M - H2O + H]+"	"HQYJBHVOASMCAN"	"InChI=1S/C39H63NO12/c1-18-7-12-39(40-15-18)19(2)28-25(52-39)14-24-22-6-5-20-13-21(8-10-37(20,3)23(22)9-11-38(24,28)4)48-36-33(47)34(30(44)27(17-42)50-36)51-35-32(46)31(45)29(43)26(16-41)49-35/h5,18-19,21-36,40-47H,6-17H2,1-4H3"	"null"	2.20000005	"23304645;24892900;101988607"	"COCONUT:(CNP0205219);Natural Products:(UNPD166902 UNPD108341 UNPD119106);PubChem:(23304645 24892900 101988607);SuperNatural:(SN00270497 SN00295406 SN00347959);KEGG Mine"	8593113090	720.431915283203	209.870376	"3189_fibl_pilot_pos_sirius_3424"	3424	NA	NA	NA	NA	3424
