"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","biodynamique","biodynamique.pval","conventional.purely.mineral.fertilization","conventional.purely.mineral.fertilization.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
3079,"3079_370.15_2.6","NA_[3079_370.15_2.6]",370.147479122221,2.60218171702128,0.040823609656308,1.38908859725573,0.818730099905843,-0.288540159140522,"null",NA,NA,0.372881165043975,-233.478449380841,47.2790947421822,0.749246231155779,"InChI=1S/C15H25NO8/c1-22-14-8(18)3-2-7(4-5-16)13(14)24-15-12(21)11(20)10(19)9(6-17)23-15/h2-4,8-15,17-21H,5-6,16H2,1H3","HKSMXUGADPFUIN","C15H25NO8","[M + Na]+","COC1C(C=CC(=CCN)C1OC2C(C(C(C(O2)CO)O)O)O)O","Amino acids and Peptides","Cyanogenic glycosides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00100150250438,0.816367265469062,0,0.518962075848303,-1.00100150250438,0.7624750499002,0.00371428571428572,0.984031936127745
3083,"3083_476.31_2.9","NA_[3083_476.31_2.9]",476.306753577501,2.94547358373984,0.0196088843087602,1.70754711578317,1.18629590459442,0.246463914474516,"Netililn",NA,NA,0.106783453773641,-300.179753702503,63.7425528560236,1,"InChI=1S/C21H41N5O7/c1-4-26-13-7-12(24)16(32-19-11(23)6-5-10(8-22)31-19)14(27)17(13)33-20-15(28)18(25-3)21(2,29)9-30-20/h5,11-20,25-29H,4,6-9,22-24H2,1-3H3","CIDUJQMULVCIBT","C21H41N5O7","[M + H]+","CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N","Alkaloids","Cyclic peptides","Oligopeptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.209580838323353,1.00100150250438,0.193612774451098,1.00100150250438,0.193612774451098,0.0604351748251748,0.42315369261477
3101,"3101_307.17_2.1","NA_[3101_307.17_2.1]",307.168401515906,2.13375820425532,0.0434685045368236,1.36182530074722,0.814028588935954,-0.296848631609789,"2-[(3R,4S)-3-ethyl-1-methylsulfonylpiperidin-4-yl]-N-(2-methoxyethyl)acetamide",NA,NA,0.0475656419963302,-318.982037132537,44.1345307330348,1,"InChI=1S/C13H26N2O4S/c1-4-11-10-15(20(3,17)18)7-5-12(11)9-13(16)14-6-8-19-2/h11-12H,4-10H2,1-3H3,(H,14,16)","ZPJFNJKFNTZLBA","C13H26N2O4S","[M + H]+","CCC1CN(CCC1CC(=O)NCCOC)S(=O)(=O)C","Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.241516966067864,1.00100150250438,0.233532934131737,1.00100150250438,0.255489021956088,0.0189647863247863,0.403193612774451
3106,"3106_404.23_3.7","NA_[3106_404.23_3.7]",404.227846338429,3.73203942,0.00467669520867979,2.33006093317078,0.756990647036574,-0.401652619719038,"5-(diaminomethylideneamino)-2-[[2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylpropanoyl]amino]pentanoic acid",NA,NA,0.33832377422584,-342.094327001827,45.3930028064593,0.969346733668342,"InChI=1S/C20H31N5O5/c1-20(2,3)30-19(29)25-15(12-13-8-5-4-6-9-13)16(26)24-14(17(27)28)10-7-11-23-18(21)22/h4-6,8-9,14-15H,7,10-12H2,1-3H3,(H,24,26)(H,25,29)(H,27,28)(H4,21,22,23)","PTDDUPAYTUTXAX","C20H31N5O5","[M - H2O + H]+","CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)NC(CCCN=C(N)N)C(=O)O","Amino acids and Peptides","Purine nucleos(t)ides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82565674496787,0.0139720558882236,2.89143962818323,0.00998003992015968,3.0792735285202,0.0119760479041916,0.344752163326869,0.00598802395209581
3111,"3111_291.14_1.9","NA_[3111_291.14_1.9]",291.14496577482,1.92193513692308,0.0497313649447472,1.30336962080323,1.19500580968515,0.257017632083503,"Cbz-L-Arginine",NA,NA,0.840492425021527,-136.281765674199,69.3862635920304,1,"InChI=1S/C14H20N4O4/c15-13(16)17-8-4-7-11(12(19)20)18-14(21)22-9-10-5-2-1-3-6-10/h1-3,5-6,11H,4,7-9H2,(H,18,21)(H,19,20)(H4,15,16,17)","SJSSFUMSAFMFNM","C14H20N4O4","[M - H2O + H]+","C1=CC=C(C=C1)COC(=O)NC(CCCN=C(N)N)C(=O)O","Alkaloids","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.506986027944112,0,0.540918163672655,0,0.48502994011976,0,1
3146,"3146_249.05_1.3","NA_[3146_249.05_1.3]",249.046204801329,1.34916175777778,0.0186941260461311,1.72829483338297,1.20489894417495,0.268912151557849,"null",NA,NA,0.144829409274489,-379.810398064145,132.242453447801,1,"InChI=1S/C7H9F3N2O3/c8-7(9,10)5(13)11-6(14)12-1-3-15-4-2-12/h1-4H2,(H,11,13,14)","TWERQTPPQZJZMT","C7H9F3N2O3","[M + Na]+","C1COCCN1C(=O)NC(=O)C(F)(F)F","Amino acids and Peptides","Dipeptides","Small peptides","248.032087976","InChI=1S/C12H8O6/c13-6-2-1-4-8-5(12(17)18-11(4)6)3-7(14)9(15)10(8)16/h3,14-16H,1-2H2","FXVRSKPFWVYCPN-UHFFFAOYSA-N","FXVRSKPFWVYCPN","O=C1CCc2c1oc(=O)c1cc(O)c(O)c(O)c21","C12H8O6","Brevifolin[Geranium]","http://www.wikidata.org/entity/Q105004330","Shikimates and Phenylpropanoids","Coumarins","Shikimates and Phenylpropanoids","Coumarins","Isocoumarins","Euphorbia","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Malpighiales']","['Euphorbiaceae']","['Euphorbieae']","['Euphorbia']","['Unknown']","nan","109494.0","http://www.wikidata.org/entity/Q146567",8,0,0.497005988023952,0,0.44311377245509,0,0.413173652694611,0.00369230769230769,0.998003992015968
3148,"3148_500.25_3.9","NA_[3148_500.25_3.9]",500.249953861767,3.89891520714286,0.0270492741130229,1.56784438500985,0.796145787566917,-0.328895458413101,"(2S)-1-[(2S)-2-amino-3-(4-hydroxyphenyl)propanoyl]-N-[(2S)-1-[[(2S)-6-amino-1-oxohexan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]pyrrolidine-2-carboxamide",NA,NA,0.122842395971836,-451.312884863506,46.0395958906335,0.0336683417085427,"InChI=1S/C23H35N5O6/c24-10-2-1-4-16(13-29)26-21(32)19(14-30)27-22(33)20-5-3-11-28(20)23(34)18(25)12-15-6-8-17(31)9-7-15/h6-9,13,16,18-20,30-31H,1-5,10-12,14,24-25H2,(H,26,32)(H,27,33)","UKMUOUIPVSFUDW","C23H35N5O6","[M + Na]+","C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CO)C(=O)NC(CCCCN)C=O","Amino acids and Peptides","Dipeptides","Oligopeptides","482.215197288","InChI=1S/C24H34O10/c1-14(8-10-25)4-3-5-15(2)23(31)33-13-19-20(28)21(29)22(30)24(34-19)32-11-9-16-6-7-17(26)18(27)12-16/h5-8,12,19-22,24-30H,3-4,9-11,13H2,1-2H3/b14-8+,15-5+/t19-,20-,21+,22-,24-/m1/s1","DJFCONHTXULHOP-GJSPGKQCSA-N","DJFCONHTXULHOP","C/C(=C\CO)CC/C=C(\C)C(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O","C24H34O10","[(2R,3S,4S,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-3,4,5-trihydroxyoxan-2-yl]methyl (2E,6E)-8-hydroxy-2,6-dimethylocta-2,6-dienoate","http://www.wikidata.org/entity/Q104982095","Terpenoids","Monoterpenoids","Terpenoids","Monoterpenoids","Acyclic monoterpenoids","Penstemon procerus","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Lamiales']","['Plantaginaceae']","['Cheloneae']","['Penstemon']","['Penstemon procerus']","nan","421339.0","http://www.wikidata.org/entity/Q3062191",6,1.00100150250438,0.227544910179641,0,0.660678642714571,1.00100150250438,0.205588822355289,0.00371428571428572,0.856287425149701
3156,"3156_357.24_3.5","NA_[3156_357.24_3.5]",357.235700157725,3.45555046910569,0.00346442609817127,2.46036869843758,1.21307339269328,0.278666838233793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27232493571575,0.129740518962076,1.88801429723059,0.0479041916167665,1.73003410223754,0.0698602794411178,0.100915231668916,0.153692614770459
3182,"3182_612.5_10.4","NA_[3182_612.5_10.4]",612.504953030272,10.4151464065041,0.0348742083083804,1.45749564267761,0.866953761001089,-0.205973045561763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.411177644710579,0,0.403193612774451,0,0.375249500998004,0.0147064491064491,0.970059880239521
3200,"3200_445.75_4.1","NA_[3200_445.75_4.1]",445.74722029842,4.05673583902439,0.021529427268623,1.66696752323666,1.25556460657696,0.328336266116452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71822264164794,0.0239520958083832,1.69975302666866,0.031936127744511,1.9514813896946,0.0199600798403194,0.0270212806801042,0.30938123752495
3210,"3210_279.17_2.4","santacruzamate A_[3210_279.17_2.4]",279.171145472033,2.43740097241379,0.0185057771775853,1.73269267134438,1.21436356327179,0.28020040874833,"null","santacruzamate A","CHEBI:188612",0.215428408363193,-257.00746705815,38.7895184210482,1,"InChI=1S/C15H22N2O3/c1-2-20-15(19)17-11-6-9-14(18)16-12-10-13-7-4-3-5-8-13/h3-5,7-8H,2,6,9-12H2,1H3,(H,16,18)(H,17,19)","HTOYBIILVCHURC","C15H22N2O3","[M + H]+","CCOC(=O)NCCCC(=O)NCCC1=CC=CC=C1","Alkaloids","Polyamines","Ornithine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.277371435197549,0.574850299401198,0.343037530015732,0.335329341317365,0,0.437125748502994,0.0283233333333333,0.818363273453094
3258,"3258_383.13_2.2","NA_[3258_383.13_2.2]",383.131243635506,2.15266881730769,0.0291595671420772,1.53521892717171,0.83196074304179,-0.265412640024744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.225548902195609,1.40834895880057,0.0698602794411178,1.37267307030137,0.0958083832335329,0.016425641025641,0.888223552894212
3293,"3293_504.36_10.7","NA_[3293_504.36_10.7]",504.360477850741,10.7127679105691,0.00958263477061041,2.01851506409335,0.849701927363552,-0.234971257556785,"null",NA,NA,0.053029197032788,-340.893016223326,7.3204258555049,0.99748743718593,"InChI=1S/C32H45N3O2/c1-19(2)27-28(36)34-24(29(37)35(27)6)18-32-17-22-20(16-26(32)33-23-11-8-7-10-21(23)32)12-13-25-30(3,4)14-9-15-31(22,25)5/h7-8,10-11,16,19,22,24-27,33H,9,12-15,17-18H2,1-6H3,(H,34,36)","HNDQGALOECYSJC","C32H45N3O2","[M + H]+","CC(C)C1C(=O)NC(C(=O)N1C)CC23CC4C(=CC2NC5=CC=CC=C35)CCC6C4(CCCC6(C)C)C","Alkaloids","Steroidal alkaloids","Pseudoalkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.199600798403194,1.38942503594182,0.0978043912175649,1.38942503594182,0.0898203592814371,0.0381384615384615,0.728542914171657
3377,"3377_219.17_5.5","NA_[3377_219.17_5.5]",219.174409585747,5.54206584836066,0.0241447658670779,1.61717700161709,0.873948484879095,-0.19437985268991,"null",NA,NA,0.146696261606494,-52.5114224807649,107.823350329819,1,"InChI=1S/C15H22O/c1-9(2)13-8-14-10(3)5-6-12(14)11(4)7-15(13)16/h11-12H,5-8H2,1-4H3","KOBSLTSXWKEUCB","C15H22O","[M + H]+","CC1CC(=O)C(=C(C)C)CC2=C(CCC12)C","Terpenoids","Cadinane sesquiterpenoids","Sesquiterpenoids","218.167065324","InChI=1S/C15H22O/c1-10(2)13-5-6-15(9-13)11(3)7-14(16)8-12(15)4/h7,12-13H,1,5-6,8-9H2,2-4H3/t12-,13-,15-/m1/s1","FGCUSSRGQNHZRW-UMVBOHGHSA-N","FGCUSSRGQNHZRW","C=C(C)[C@@H]1CC[C@@]2(C1)C(C)=CC(=O)C[C@H]2C","C15H22O","Solavetivone","http://www.wikidata.org/entity/Q27108304","Terpenoids","Sesquiterpenoids","nan","nan","nan","Solanum tuberosum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Solaneae']","['Solanum']","['Solanum tuberosum']","nan","494835.0","http://www.wikidata.org/entity/Q10998",9,0.156177571144113,0.315369261477046,0,0.427145708582834,0,0.383233532934132,0.0223950680898049,0.954091816367265
3379,"3379_251.14_1.8","N-(4-Aminobutyl)-3-(3,4-dihydroxyphenyl)prop-2-enamide_[3379_251.14_1.8]",251.138786557956,1.77927260126582,0.0360895580687547,1.44261843601964,1.21061200031504,0.275736557093498,"N-Caffeoylputrescine","N-(4-Aminobutyl)-3-(3,4-dihydroxyphenyl)prop-2-enamide","CHEBI:182693",0.944698250569126,-6.17924382915846,64.3557576928481,1,"InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)","KTZNZCYTXQYEHT","C13H18N2O3","[M + H]+","C1=CC(=C(C=C1C=CC(=O)NCCCCN)O)O","Alkaloids","Polyamines","Ornithine alkaloids","250.131742436","InChI=1S/C13H18N2O3/c14-7-1-2-8-15-13(18)6-4-10-3-5-11(16)12(17)9-10/h3-6,9,16-17H,1-2,7-8,14H2,(H,15,18)","KTZNZCYTXQYEHT-UHFFFAOYSA-N","KTZNZCYTXQYEHT","NCCCCNC(=O)C=Cc1ccc(O)c(O)c1","C13H18N2O3","N-(4-aminobutyl)-3-(3,4-dihydroxyphenyl)prop-2-enamide","http://www.wikidata.org/entity/Q105146022","Alkaloids","Ornithine alkaloids","Alkaloids","Ornithine alkaloids","Polyamines","Nicotiana tabacum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Solanales']","['Solanaceae']","['Nicotianeae']","['Nicotiana']","['Nicotiana tabacum']","nan","222787.0","http://www.wikidata.org/entity/Q181095",4,0,0.536926147704591,0,0.479041916167665,0,0.447105788423154,0.0084,0.988023952095808
3405,"3405_265.15_2.5","NA_[3405_265.15_2.5]",265.15466792084,2.49787677425743,0.0103770816137157,1.98392476761145,1.21857064933026,0.285189896923931,"valylphenylalanine",NA,NA,0.994190616209874,-0.503338275068838,15.9082708525723,1,"InChI=1S/C14H20N2O3/c1-9(2)12(15)13(17)16-11(14(18)19)8-10-6-4-3-5-7-10/h3-7,9,11-12H,8,15H2,1-2H3,(H,16,17)(H,18,19)","GJNDXQBALKCYSZ","C14H20N2O3","[M + H]+","CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N","Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38942503594182,0.111776447105788,1.71351027480322,0.0459081836327345,1.57569786791431,0.0798403193612774,0.106803875945176,0.121756487025948
3406,"3406_423.28_3.7","NA_[3406_423.28_3.7]",423.275129475118,3.67685238278688,0.00763643234488925,2.11710949152977,1.28567310547015,0.362523870451584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.223552894211577,1.51099471303875,0.0878243512974052,1.58914967422461,0.0838323353293413,0.0164523780313254,0.976047904191617
3422,"3422_469.36_10.3","NA_[3422_469.36_10.3]",469.36139759896,10.271763495935,0.0298072758988439,1.52567771253359,0.854387713557985,-0.227037194252831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.19560878243513,0,0.449101796407186,1.00100150250438,0.17564870259481,0.0240559440559441,0.900199600798403
3465,"3465_445.29_3.7","NA_[3465_445.29_3.7]",445.28832575826,3.74114467079646,0.00298521449929621,2.52502445766231,1.2906864909234,0.368138611088588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8539852484037,0.0399201596806387,1.71351027480322,0.0558882235528942,1.88083445872995,0.0538922155688623,0.0602521511821512,0.357285429141717
3556,"3556_331.08_3.3","3',5'-di-O-methyltricetin_[3556_331.08_3.3]",331.081456926419,3.27917644166667,0.0489863307985301,1.30992508909294,0.827252279167483,-0.27360073356672,"Tricin","3',5'-di-O-methyltricetin","CHEBI:59979",0.224542487124318,-12.0987504321047,39.2175909915315,1,"InChI=1S/C17H14O7/c1-22-14-3-8(4-15(23-2)17(14)21)12-7-11(20)16-10(19)5-9(18)6-13(16)24-12/h3-7,18-19,21H,1-2H3","HRGUSFBJBOKSML","C17H14O7","[M + H]+","COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O","Shikimates and Phenylpropanoids","Flavones","Flavonoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38942503594182,0.0898203592814371,1.86580088920761,0.0459081836327345,1.74664584957773,0.0578842315369262,0.0713888644688645,0.181636726546906
3580,"3580_331.08_4.7","3',5'-di-O-methyltricetin_[3580_331.08_4.7]",331.081125330307,4.71260877654321,0.013859368723014,1.85825655084653,0.799085623156094,-0.32357799663481,"Tricin","3',5'-di-O-methyltricetin","CHEBI:59979",0.189273698348115,-13.3963550128333,21.3417335031774,1,"InChI=1S/C17H14O7/c1-22-14-3-8(4-15(23-2)17(14)21)12-7-11(20)16-10(19)5-9(18)6-13(16)24-12/h3-7,18-19,21H,1-2H3","HRGUSFBJBOKSML","C17H14O7","[M + H]+","COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O","Shikimates and Phenylpropanoids","Flavones","Flavonoids","330.073952788","InChI=1S/C17H14O7/c1-22-14-3-8(4-15(23-2)17(14)21)12-7-11(20)16-10(19)5-9(18)6-13(16)24-12/h3-7,18-19,21H,1-2H3","HRGUSFBJBOKSML-UHFFFAOYSA-N","HRGUSFBJBOKSML","COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O","C17H14O7","Tricin","http://www.wikidata.org/entity/Q3055452","Shikimates and Phenylpropanoids","Flavonoids","Shikimates and Phenylpropanoids","Flavonoids","Flavones","Elymus repens","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Poales']","['Poaceae']","['Triticeae']","['Elymus']","['Elymus repens']","nan","218255.0","http://www.wikidata.org/entity/Q276262",7,0,0.491017964071856,0,0.439121756487026,0,0.411177644710579,0.00373333333333333,0.996007984031936
3584,"3584_303.05_3","quercetin_[3584_303.05_3]",303.049960158717,2.95682036,0.0336246434238782,1.47334231248733,0.824423510644481,-0.278542447110442,"Quertine","quercetin","CHEBI:16243",0.335089180203921,-10.266294988488,31.4484672535959,1,"InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H","REFJWTPEDVJJIY","C15H10O7","[M + H]+","C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O","Shikimates and Phenylpropanoids","Flavonols","Flavonoids","302.04265266","InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H","REFJWTPEDVJJIY-UHFFFAOYSA-N","REFJWTPEDVJJIY","O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12","C15H10O7","Quercetin","http://www.wikidata.org/entity/Q409478","Shikimates and Phenylpropanoids","Flavonoids","Shikimates and Phenylpropanoids","Flavonoids","Flavonols","Papaver rhoeas","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Ranunculales']","['Papaveraceae']","['Unknown']","['Papaver']","['Papaver rhoeas']","nan","867221.0","http://www.wikidata.org/entity/Q130201",6,0,0.630738522954092,0,0.606786427145709,0,0.534930139720559,0,1
3600,"3600_335.22_3.4","NA_[3600_335.22_3.4]",335.222564140109,3.37055827398374,0.0105757398153479,1.97568924225222,1.20505235753706,0.269095830536638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22565543536558,0.998003992015968,1.08844656780664,0.145708582834331,-1.44624600348401,0.906187624750499,0.0878652236652237,0.179640718562874
3651,"3651_621.31_10.5","NA_[3651_621.31_10.5]",621.310165807444,10.5303584342105,0.0392384075076988,1.40628862679294,0.834553559767769,-0.260923453410001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.245508982035928,1.00100150250438,0.215568862275449,1.00100150250438,0.235528942115768,0.0036,0.980039920159681
3660,"3660_564.36_3.2","13-Dodecan-2-yl-6-(1-hydroxyethyl)-3-(hydroxymethyl)-12-methyl-9-propan-2-yl-1-oxa-4,7,10-triazacyclotridecane-2,5,8,11-tetrone_[3660_564.36_3.2]",564.359039183142,3.17730398130081,0.00307167910132132,2.51262415706659,1.23391520620612,0.303243256894863,"13-dodecan-2-yl-6-(1-hydroxyethyl)-3-(hydroxymethyl)-12-methyl-9-propan-2-yl-1-oxa-4,7,10-triazacyclotridecane-2,5,8,11-tetrone","13-Dodecan-2-yl-6-(1-hydroxyethyl)-3-(hydroxymethyl)-12-methyl-9-propan-2-yl-1-oxa-4,7,10-triazacyclotridecane-2,5,8,11-tetrone","CHEBI:182137",0.347562380398538,-304.787523638447,45.4435227156776,0.44321608040201,"InChI=1S/C28H51N3O7/c1-7-8-9-10-11-12-13-14-15-18(4)24-19(5)25(34)30-22(17(2)3)26(35)31-23(20(6)33)27(36)29-21(16-32)28(37)38-24/h17-24,32-33H,7-16H2,1-6H3,(H,29,36)(H,30,34)(H,31,35)","PVAWVKQDYYTSIE","C28H51N3O7","[M + Na]+","CCCCCCCCCCC(C)C1C(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)CO)C(C)O)C(C)C)C","Amino acids and Peptides","Piperidine alkaloids","Lysine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.235528942115768,1.00100150250438,0.217564870259481,1.00100150250438,0.213572854291417,0.0611530158730159,0.377245508982036
3684,"3684_957.55_10.6","NA_[3684_957.55_10.6]",957.554052546965,10.5510155322581,0.0439489695782355,1.35705130288219,0.816702597395303,-0.292117278909165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00100150250438,0.816367265469062,0,0.568862275449102,-1.00100150250438,0.784431137724551,0.0429749450549451,0.427145708582834
3695,"3695_336.84_0.5","NA_[3695_336.84_0.5]",336.843700216328,0.545073310505051,0.00118051427873437,2.92792875560936,0.804980399137442,-0.31297444012158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34052906857937,0.103792415169661,2.62698897382112,0.00598802395209581,2.35683075217476,0.00998003992015968,0.239741565830111,0.00399201596806387
