#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
3718	spectra_filtered.mgf	*..*		:537	8831	-1	0	148.06	1	0.896632	0	0	2662160.0	1586000.0	GLUTAMATE - 40.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3718	-1	GNPS-LIBRARY.mgf	248.576				6	0	0.0368042	148.097	0	CCMSLIB00005883690
5298	spectra_filtered.mgf	*..*		:22892	34890	-1	0	265.155	1	0.895892	0	0	4907.0	5100000.0	Massbank:PR311013 Feruloyl putrescine (isomer of 1173) M+H	MASSBANK	temp/spectra_filtered.mgf5298	-1	MASSBANK.mgf	1.84149				9	0	0.000488281	265.155	0	CCMSLIB00005748443
397	spectra_filtered.mgf	*..*		:513	192	-1	0	627.156	1	0.895564	0	0	95789400.0	563100.0	HERBACETIN-3,8-DIGLUCOPYRANOSIDE M+H	LEAFBOT	temp/spectra_filtered.mgf397	-1	LEAFBOT.mgf	0.486603				6	0	0.000305176	627.156	0	CCMSLIB00011427964
842	spectra_filtered.mgf	*..*		:3992	3213	-1	0	305.248	1	0.895175	0	0	303739.0	97200.0	Spectral Match to 15-OxoEDE from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf842	-1	GNPS-NIST14-MATCHES.mgf	1.29969				10	0	0.000396729	305.248	0	CCMSLIB00003137700
4174	spectra_filtered.mgf	*..*		:27923	27923	-1	0	496.34	1	0.895073	0	0	2089560.0	3983100.0	PC(0:0/16:0); [M+H]+ C24H51N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf4174	-1	PNNL-LIPIDS-POSITIVE.mgf	0.799308				6	0	0.000396729	496.34	0	CCMSLIB00010099327
3990	spectra_filtered.mgf	*..*		:20337	32335	-1	0	384.144	1	0.894042	0	0	2559.0	1695300.0	Massbank:PR301671 Rhoeadine M+H	MASSBANK	temp/spectra_filtered.mgf3990	-1	MASSBANK.mgf	0.556101				11	0	0.000213623	384.144	0	CCMSLIB00005745888
2336	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.894031	0	0	262535.0	60700.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2336	-1	GNPS-NIST14-MATCHES.mgf	0.273081				8	0	9.15527e-05	335.258	0	CCMSLIB00003140172
5174	spectra_filtered.mgf	*..*		:1857	52981	-1	0	154.05	1	0.893736	0	0	47.2	650000.0	3-AMINO-4-HYDROXYBENZOIC ACID M+H	MONA	temp/spectra_filtered.mgf5174	-1	MONA.mgf	0.594305				6	0	9.15527e-05	154.05	0	CCMSLIB00006682010
3865	spectra_filtered.mgf	*..*		:87860	87860	-1	0	670.271	1	0.893345	0	0	279.66	345200.0	MEGxp0_000746 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf3865	-1	MSNLIB-POSITIVE.mgf	1.91227				9	0	0.00128174	670.27	0	CCMSLIB00012439112
2263	spectra_filtered.mgf	*..*		:87860	87860	-1	0	670.271	1	0.893345	0	0	279.66	345200.0	MEGxp0_000746 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2263	-1	MSNLIB-POSITIVE.mgf	2.27651				9	0	0.00152588	670.269	0	CCMSLIB00012439112
5368	spectra_filtered.mgf	*..*		:85388	85388	-1	0	565.155	1	0.892915	0	0	648.284	840700.0	Isovitexin 2''-O-arabinoside [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf5368	-1	MSNLIB-POSITIVE.mgf	0.323992				13	0	0.000183105	565.155	0	CCMSLIB00012436640
920	spectra_filtered.mgf	*..*		:87184	87184	-1	0	806.141	1	0.892741	0	0	136.392	431400.0	CHEMBL3236509 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf920	-1	MSNLIB-POSITIVE.mgf	3.10422				6	0	0.00250244	806.143	0	CCMSLIB00012438436
5620	spectra_filtered.mgf	*..*		:16916	28915	-1	0	251.14	1	0.891517	0	0	5142.0	1629800.0	Massbank:PR311112 Caffeoyl putrescin (isomer of 1059) M+H	MASSBANK	temp/spectra_filtered.mgf5620	-1	MASSBANK.mgf	3.94928				8	0	0.000991821	251.139	0	CCMSLIB00005742467
2409	spectra_filtered.mgf	*..*		:2427	2427	-1	0	611.161	1	0.891335	0	0	195103000.0	3798300.0	Rutin - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf2409	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	0.79894				12	0	0.000488281	611.161	0	CCMSLIB00006116725
242	spectra_filtered.mgf	*..*		:2427	2427	-1	0	611.161	1	0.891335	0	0	195103000.0	3798300.0	Rutin - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf242	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	1.29828				12	0	0.000793457	611.16	0	CCMSLIB00006116725
3194	spectra_filtered.mgf	*..*		:520	699	-1	0	160.075	1	0.891053	0	0	3347290.0	301100.0	5_hydroxy_tryptophol M-H2O+H	GNPS-NUTRI-METAB-FEM-POS	temp/spectra_filtered.mgf3194	-1	GNPS-NUTRI-METAB-FEM-POS.mgf	3.81291				6	0	0.000610352	160.076	0	CCMSLIB00006673651
4589	spectra_filtered.mgf	*..*		:2601	4465	-1	0	782.568	1	0.8909	0	0	10148400.0	666300.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4589	-1	GNPS-NIST14-MATCHES.mgf	0.935921				6	0	0.000732422	782.569	0	CCMSLIB00003138952
3280	spectra_filtered.mgf	*..*		:458	4871	-1	0	350.217	1	0.890496	0	0	74804.0	1879100.0	NCGC00385387-01_C16H28O7_4-(Hydroxymethyl)-1-isopropyl-3-cyclohexen-1-yl beta-D-glucopyranoside M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3280	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.0042				7	0	0.000701904	350.218	0	CCMSLIB00000854269
4340	spectra_filtered.mgf	*..*		:3611	3611	-1	0	508.34	1	0.890364	0	0	293370.0	1839600.0	PC(17:1/0:0); [M+H]+ C25H51N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf4340	-1	PNNL-LIPIDS-POSITIVE.mgf	0.180101				6	0	9.15527e-05	508.34	0	CCMSLIB00010058873
3276	spectra_filtered.mgf	*..*		:1081	46103	-1	0	581.15	1	0.890099	0	0	133.66	197200.0	5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf3276	-1	MONA.mgf	0.735174				7	0	0.000427246	581.15	0	CCMSLIB00004718703
3584	spectra_filtered.mgf	*..*		:4128	14185	-1	0	303.05	1	0.890088	0	0	361214000.0	229700.0	Quercetin M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3584	-1	GNPS-LIBRARY.mgf	0.0				14	0	0.0	303.05	0	CCMSLIB00012176450
4733	spectra_filtered.mgf	*..*		:7861	6136	-1	0	383.096	1	0.889798	0	0	66770.0	1938600.0	NCGC00385431-01!2-(1,2-dihydroxyethyl)-3-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-4-hydroxy-3,4-dihydro-2H-pyran-6-carboxylic acid [IIN-based: Match] [M+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf4733	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.86777				7	0	0.00109863	383.097	0	CCMSLIB00005721432
2909	spectra_filtered.mgf	*..*		:97761	97761	-1	0	484.181	1	0.889754	0	0	347.745	1931400.0	Veronicoside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2909	-1	MSNLIB-POSITIVE.mgf	2.07997				9	0	0.00100708	484.182	0	CCMSLIB00012449013
1111	spectra_filtered.mgf	*..*		:97037	97037	-1	0	540.244	1	0.889222	0	0	171.847	618900.0	lariciresinol 4-O-glucoside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1111	-1	MSNLIB-POSITIVE.mgf	0.225954				7	0	0.00012207	540.244	0	CCMSLIB00012448289
4845	spectra_filtered.mgf	*..*		:2783	11270	-1	0	249.148	1	0.889113	0	0	6259720.0	188000.0	Parthenolide [M+H]+ M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4845	-1	GNPS-LIBRARY.mgf	2.44976				11	0	0.000610352	249.149	0	CCMSLIB00008851477
4370	spectra_filtered.mgf	*..*		:1	4625	-1	0	328.192	1	0.88892	0	0	565264.0	567500.0	O-methylarmepavine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4370	-1	GNPS-LIBRARY.mgf	3.34753				13	0	0.00109863	328.191	0	CCMSLIB00005436047
5208	spectra_filtered.mgf	*..*		:11231	11231	-1	0	518.325	1	0.888777	0	0	1577420.0	6221400.0	PC(18:3/0:0); [M+H]+ C26H49N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf5208	-1	PNNL-LIPIDS-POSITIVE.mgf	1.17755				11	0	0.000610352	518.324	0	CCMSLIB00010076311
3087	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.888423	0	0	624677.0	147300.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3087	-1	GNPS-NIST14-MATCHES.mgf	206.69				6	0	0.0361938	175.148	0	CCMSLIB00003139980
2197	spectra_filtered.mgf	*..*		:1648	1646	-1	0	202.126	1	0.888027	0	0	100.0	369000.0	ReSpect:PM018204 9-(Methylsulfinyl)nonanenitrile M+H	RESPECT	temp/spectra_filtered.mgf2197	-1	RESPECT.mgf	11.9277				6	0	0.00241089	202.124	0	CCMSLIB00000211991
1022	spectra_filtered.mgf	*..*		:4445	5427	-1	0	339.29	1	0.887591	0	0	3002450.0	75200.0	Spectral Match to Monoelaidin from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1022	-1	GNPS-NIST14-MATCHES.mgf	1.52907				7	0	0.000518799	339.289	0	CCMSLIB00003139914
18	spectra_filtered.mgf	*..*		:941	3265	-1	0	567.295	1	0.887357	0	0	122494.0	916000.0	NCGC00384679-01_C33H44O9_(1S,2S,3aR,4S,5S,6E,9R,11R,12E,13aS)-4,9,11-Triacetoxy-3a-hydroxy-2,5,8,8,12-pentamethyl-2,3,3a,4,5,8,9,10,11,13a-decahydro-1H-cyclopenta[12]annulen-1-yl benzoate M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf18	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.21518				12	0	0.00012207	567.295	0	CCMSLIB00000850774
4325	spectra_filtered.mgf	*..*		:21616	18786	-1	0	372.129	1	0.887019	0	0	126.601	3946300.0	CHLOROGENIC ACID [M+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf4325	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	95.9494				6	0	0.0357056	372.093	0	CCMSLIB00012273099
4117	spectra_filtered.mgf	*..*		:3211	1208	-1	0	203.107	1	0.886818	0	0	581022.0	283500.0	Spectral Match to Bolasterone from NIST14 203.1	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4117	-1	GNPS-NIST14-MATCHES.mgf	357.454				7	0	0.0726013	203.18	0	CCMSLIB00003135694
2325	spectra_filtered.mgf	*..*		:409	4572	-1	0	369.118	1	0.886548	0	0	404881.0	4850400.0	NCGC00168971-02_C17H20O9_(1R,3R,4S,5R)-1,3,4-Trihydroxy-5-{[(2E)-3-(4-hydroxy-3-methoxyphenyl)-2-propenoyl]oxy}cyclohexanecarboxylic acid M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2325	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.0				6	0	0.0	369.118	0	CCMSLIB00000853669
5112	spectra_filtered.mgf	*..*		:2330	2989	-1	0	305.246	1	0.886355	0	0	854850.0	290300.0	Spectral Match to cis-5,8,11,14-Eicosatetraenoic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf5112	-1	GNPS-NIST14-MATCHES.mgf	8.19811				14	0	0.00250244	305.249	0	CCMSLIB00003137476
2110	spectra_filtered.mgf	*..*		:12799	12799	-1	0	546.356	1	0.886148	0	0	261844.0	10868000.0	PC(20:3/0:0); [M+H]+ C28H53N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf2110	-1	PNNL-LIPIDS-POSITIVE.mgf	1.45227				7	0	0.000793457	546.355	0	CCMSLIB00010079626
4745	spectra_filtered.mgf	*..*		:12799	12799	-1	0	546.356	1	0.886148	0	0	261844.0	10868000.0	PC(20:3/0:0); [M+H]+ C28H53N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf4745	-1	PNNL-LIPIDS-POSITIVE.mgf	1.6757				7	0	0.000915527	546.355	0	CCMSLIB00010079626
3021	spectra_filtered.mgf	*..*		:3157	3157	-1	0	369.134	1	0.885924	0	0	83977400.0	4838100.0	Curcumin - 40.0 eV M+H	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf3021	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	43.0729				6	0	0.0158997	369.118	0	CCMSLIB00006117985
3840	spectra_filtered.mgf	*..*		:3611	3611	-1	0	508.34	1	0.885481	0	0	293370.0	3511500.0	PC(17:1/0:0); [M+H]+ C25H51N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf3840	-1	PNNL-LIPIDS-POSITIVE.mgf	0.600338				8	0	0.000305176	508.34	0	CCMSLIB00010058873
4133	spectra_filtered.mgf	*..*		:4634	4634	-1	0	208.0	1	0.885329	0	0	320.423	449800.0	MoNA:2481589 3-Hydroxy-Kynurenine M+H	MONA	temp/spectra_filtered.mgf4133	-1	MONA.mgf	291.824				7	0	0.0606995	208.061	0	CCMSLIB00000567383
2230	spectra_filtered.mgf	*..*		:36677	36677	-1	0	312.123	1	0.884876	0	0	205.857	359400.0	N-trans-Feruloyloctopamine [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2230	-1	MSNLIB-POSITIVE.mgf	0.293323				6	0	9.15527e-05	312.123	0	CCMSLIB00012341144
3475	spectra_filtered.mgf	*..*		:1305	4497	-1	0	628.196	1	0.884685	0	0	26252800.0	283800.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf3475	-1	GNPS-LIBRARY.mgf	1.74887				16	0	0.00109863	628.195	0	CCMSLIB00005435823
4196	spectra_filtered.mgf	*..*		:1394	7351	-1	0	293.211	1	0.884594	0	0	22267200.0	707000.0	(10E,15E)-9,12,13-trihydroxyoctadeca-10,15-dienoic acid M-2H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4196	-1	GNPS-LIBRARY.mgf	1.35305				13	0	0.000396729	293.211	0	CCMSLIB00005724863
1761	spectra_filtered.mgf	*..*		:36682	36682	-1	0	330.134	1	0.884559	0	0	217.42	924600.0	N-trans-Feruloyloctopamine [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1761	-1	MSNLIB-POSITIVE.mgf	0.27732				6	0	9.15527e-05	330.134	0	CCMSLIB00012341154
2755	spectra_filtered.mgf	*..*		:14309	26308	-1	0	251.141	1	0.884412	0	0	1118.0	380700.0	Massbank:PR311111 Caffeoyl putrescin (isomer of 1060) M+H	MASSBANK	temp/spectra_filtered.mgf2755	-1	MASSBANK.mgf	9.17444				6	0	0.00230408	251.139	0	CCMSLIB00005739860
2018	spectra_filtered.mgf	*..*		:335	5693	-1	0	364.16	1	0.884289	0	0	18508.0	441100.0	NCGC00169833-02_C15H22O9_(1S,4aR,5S,7aS)-5-Hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-1-yl beta-D-glucopyranoside M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2018	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.838027				8	0	0.000305176	364.16	0	CCMSLIB00000855964
5285	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.884279	0	0	624677.0	763800.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf5285	-1	GNPS-NIST14-MATCHES.mgf	206.167				6	0	0.0361023	175.148	0	CCMSLIB00003139980
2455	spectra_filtered.mgf	*..*		:10474	28937	-1	0	251.164	1	0.884224	0	0	304.125	239700.0	2-[(1S,2S,4aR,8aS)-1-hydroxy-4a-methyl-8-methylidene-1,2,3,4,5,6,7,8a-octahydronaphthalen-2-yl]prop-2-enoic acid [M+H]+	MONA	temp/spectra_filtered.mgf2455	-1	MONA.mgf	0.0				9	0	0.0	251.164	0	CCMSLIB00004701537
4528	spectra_filtered.mgf	*..*		:93670	93670	-1	0	532.348	1	0.884123	0	0	371.697	1315100.0	NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)- [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf4528	-1	MSNLIB-POSITIVE.mgf	0.573264				18	0	0.000305176	532.348	0	CCMSLIB00012444922
3342	spectra_filtered.mgf	*..*		:82377	82377	-1	0	340.15	1	0.883942	0	0	2118.0	203500.0	Tetrahydroepiberberine [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf3342	-1	BMDMS-NP.mgf	12.6502				6	0	0.00430298	340.154	0	CCMSLIB00006436677
103	spectra_filtered.mgf	*..*		:458	4871	-1	0	350.217	1	0.883789	0	0	74804.0	371500.0	NCGC00385387-01_C16H28O7_4-(Hydroxymethyl)-1-isopropyl-3-cyclohexen-1-yl beta-D-glucopyranoside M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf103	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.39422				6	0	0.000488281	350.217	0	CCMSLIB00000854269
4225	spectra_filtered.mgf	*..*		:29699	41697	-1	0	231.138	1	0.883743	0	0	468613.0	276600.0	Massbank: dehydrocostus lactone|(3aS,6aR,9aR,9bS)-3,6,9-trimethylidene-3a,4,5,6a,7,8,9a,9b-octahydroazuleno[4,5-b]furan-2-one M+H	MASSBANK	temp/spectra_filtered.mgf4225	-1	MASSBANK.mgf	0.0				9	0	0.0	231.138	0	CCMSLIB00005755250
1747	spectra_filtered.mgf	*..*		:15238	33701	-1	0	757.219	1	0.883644	0	0	142.274	1790600.0	2-(3,4-dihydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxychromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf1747	-1	MONA.mgf	2.25692				8	0	0.00170898	757.217	0	CCMSLIB00004706301
4223	spectra_filtered.mgf	*..*		:2996	860	-1	0	496.329	1	0.882212	0	0	5179180.0	1570700.0	Spectral Match to Lyso-PC(16:0) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4223	-1	GNPS-NIST14-MATCHES.mgf	95.6731				8	0	0.0474854	496.376	0	CCMSLIB00003135346
423	spectra_filtered.mgf	*..*		:430	3527	-1	0	387.201	1	0.882182	0	0	523505.0	266900.0	NCGC00169491-03_C19H30O8_2-Cyclohexen-1-one, 4-[(1E)-3-(beta-D-glucopyranosyloxy)-1-buten-1-yl]-4-hydroxy-3,5,5-trimethyl-, (4S)- M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf423	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.788159				9	0	0.000305176	387.201	0	CCMSLIB00000851547
3055	spectra_filtered.mgf	*..*		:14138	12287	-1	0	384.349	1	0.882124	0	0	231.278	380400.0	99207-33-7 [2M-H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3055	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	4.68464				7	0	0.00180054	384.347	0	CCMSLIB00012266600
1966	spectra_filtered.mgf	*..*		:21521	33519	-1	0	388.124	1	0.881867	0	0	11236.0	2123900.0	Massbank:PR311129 HDMBOA + O-Hex M+H	MASSBANK	temp/spectra_filtered.mgf1966	-1	MASSBANK.mgf	1.33668				9	0	0.000518799	388.125	0	CCMSLIB00005747072
937	spectra_filtered.mgf	*..*		:534	2789	-1	0	152.054	1	0.881793	0	0	1485680.0	199800.0	Spectral Match to Guanine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf937	-1	GNPS-NIST14-MATCHES.mgf	17.0597				6	0	0.00259399	152.057	0	CCMSLIB00003137276
1330	spectra_filtered.mgf	*..*		:34536	46534	-1	0	198.185	1	0.881761	0	0	5902220.0	1044800.0	Massbank:LU080703 Azacyclotridecan-2-one M+H	MASSBANK	temp/spectra_filtered.mgf1330	-1	MASSBANK.mgf	185.706				6	0	0.0368042	198.222	0	CCMSLIB00005760087
4092	spectra_filtered.mgf	*..*		:100102	100102	-1	0	516.171	1	0.881711	0	0	239.589	2708900.0	Verproside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf4092	-1	MSNLIB-POSITIVE.mgf	0.118246				9	0	6.10352e-05	516.171	0	CCMSLIB00012451354
1671	spectra_filtered.mgf	*..*		:1382	4496	-1	0	702.215	1	0.88138	0	0	49944500.0	599100.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1671	-1	GNPS-LIBRARY.mgf	2.17295				17	0	0.00152588	702.214	0	CCMSLIB00005435822
3774	spectra_filtered.mgf	*..*		:16859	28858	-1	0	441.202	1	0.881221	0	0	2683.0	782700.0	Massbank:PR311024 Diferuloyl putrescine M+H	MASSBANK	temp/spectra_filtered.mgf3774	-1	MASSBANK.mgf	0.899199				9	0	0.000396729	441.202	0	CCMSLIB00005742410
4527	spectra_filtered.mgf	*..*		:2687	4532	-1	0	275.201	1	0.880711	0	0	331150.0	705900.0	Spectral Match to 9-OxoOTrE from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf4527	-1	GNPS-NIST14-MATCHES.mgf	0.332676				11	0	9.15527e-05	275.201	0	CCMSLIB00003139019
3176	spectra_filtered.mgf	*..*		:1	4624	-1	0	300.16	1	0.880207	0	0	126573.0	470900.0	N-methylcoclaurine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf3176	-1	GNPS-LIBRARY.mgf	1.72841				8	0	0.000518799	300.159	0	CCMSLIB00005436046
1758	spectra_filtered.mgf	*..*		:29704	41702	-1	0	287.055	1	0.879464	0	0	7288870.0	84100.0	Massbank: kaempferol|3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one M+H	MASSBANK	temp/spectra_filtered.mgf1758	-1	MASSBANK.mgf	1.06313				10	0	0.000305176	287.055	0	CCMSLIB00005755255
2546	spectra_filtered.mgf	*..*		:2997	3931	-1	0	353.269	1	0.879204	0	0	538621.0	175100.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2546	-1	GNPS-NIST14-MATCHES.mgf	1.72772				10	0	0.000610352	353.268	0	CCMSLIB00003138418
1249	spectra_filtered.mgf	*..*		:94930	94930	-1	0	450.197	1	0.87915	0	0	462.586	292900.0	Benzyl gentiobioside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1249	-1	MSNLIB-POSITIVE.mgf	1.15238				9	0	0.000518799	450.198	0	CCMSLIB00012446182
2128	spectra_filtered.mgf	*..*		:2997	3931	-1	0	353.269	1	0.878922	0	0	538621.0	491300.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2128	-1	GNPS-NIST14-MATCHES.mgf	1.20941				10	0	0.000427246	353.269	0	CCMSLIB00003138418
2600	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.878521	0	0	624677.0	347700.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2600	-1	GNPS-NIST14-MATCHES.mgf	206.69				6	0	0.0361938	175.148	0	CCMSLIB00003139980
1845	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.878434	0	0	624677.0	1082000.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1845	-1	GNPS-NIST14-MATCHES.mgf	206.69				6	0	0.0361938	175.148	0	CCMSLIB00003139980
4728	spectra_filtered.mgf	*..*		:29939	29939	-1	0	544.34	1	0.87735	0	0	1420230.0	1729100.0	PC(0:0/20:4); [M+H]+ C28H51N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf4728	-1	PNNL-LIPIDS-POSITIVE.mgf	0.112127				7	0	6.10352e-05	544.34	0	CCMSLIB00010101343
2951	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.876142	0	0	624677.0	295600.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2951	-1	GNPS-NIST14-MATCHES.mgf	206.167				6	0	0.0361023	175.148	0	CCMSLIB00003139980
1355	spectra_filtered.mgf	*..*		:3564	4058	-1	0	307.263	1	0.876024	0	0	1537290.0	98400.0	Spectral Match to 15-HEDE from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1355	-1	GNPS-NIST14-MATCHES.mgf	1.29117				6	0	0.000396729	307.263	0	CCMSLIB00003138545
4766	spectra_filtered.mgf	*..*		:82828	82828	-1	0	307.165	1	0.876017	0	0	133.67	13488000.0	MEGxp0_000697 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf4766	-1	MSNLIB-POSITIVE.mgf	37.7539				7	0	0.0115967	307.177	0	CCMSLIB00012433879
