cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
2531	482.2891891488037	6.381382220000001	-1		
2532	615.403403525096	9.021889564	-1		
2533	537.676573872522	4.421669664383562	-1		
2534	577.1554916857837	4.86309876060606	303		
2535	628.3108139064332	7.2953607	-1		
2536	475.176964696813	0.6431861796666664	-1		
2537	428.2125498453776	2.3307575000000003	595		
2538	277.2161908667508	7.650532804878047	15	2538.0	Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14
2539	1039.6717818410773	7.326622142105265	543		
2540	192.1382944370921	2.2129876739837395	29		
2541	258.1096910759777	1.5284919152380956	111	2541.0	SN-GLYCERO-3-PHOSPHOCHOLINE
2542	533.1545198253784	0.6377087450000002	94		
2543	593.2759628313468	9.7722278125	698		
2544	453.3370056152344	3.4432617	-1		
2545	167.07039776859372	1.5065357542857138	105		
2546	353.2684394921446	8.359049502197804	15	2546.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14
2547	439.1216372565569	3.025560357142857	40		
2548	484.8119735736083	4.60950287	-1		
2549	193.08602580150176	5.489040081967215	64	2549.0	Spectral Match to Sinapyl alcohol from NIST14
2550	198.18533256964955	5.309033054471542	124	2550.0	Massbank:LU080702 Azacyclotridecan-2-one
2551	344.8745574139982	0.5134914718085107	101		
2552	466.2932240314347	7.469488505405404	83		
2553	364.176119127485	4.116853585714285	71	2553.0	Cynaropicrin
2554	543.3136521945153	4.029476616326532	-1		
2555	256.2635278469179	9.182956534959349	124	2555.0	Spectral Match to Palmitamide from NIST14
2556	490.3896484375	10.902569	-1		
2557	274.1049453494021	1.427305451724138	-1		
2558	415.1387246625976	4.779104743243243	497		
2559	277.2163984468097	11.311722682352944	15	2559.0	Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14
2560	129.13880443597415	0.7425756819318182	74		
2561	519.2570953378906	4.25260765	-1		
2562	554.3173522959595	5.13131195	-1		
2563	384.14548088572064	3.1850497058823524	179		
2564	333.20388889540067	6.298353545	-1		
2565	259.1076202392578	3.8468379	-1		
2566	280.26350005855403	8.733613103252033	15		
2567	377.1450484020744	2.61916641981982	317	2567.0	RIBOFLAVIN
2568	293.17484500553087	7.052670565040651	447		
2569	618.182504272461	2.80144192	284		
2570	458.201570129541	4.1452089675	-1		
2571	393.0798561828614	2.52982373030303	163		
2572	366.1931518554687	4.0697090000000005	71		
2573	219.174393972375	4.74692306097561	9	2573.0	Spectral Match to Curcumol from NIST14
2574	421.4050970093308	11.042631375	-1		
2575	210.1852981572876	2.568353286666667	65		
2576	477.35770416259766	7.206171175	-1		
2577	519.1471145985987	2.6982689069767445	-1		
2578	120.04453489515517	3.058781822222222	115		
2579	857.5988689998833	10.679640739130434	-1		
2580	154.15892219543457	2.46512733125	762		
2581	193.06336720941167	0.620456495	94		
2582	359.1478958129883	5.910019350000001	-1		
2583	249.1485872616649	5.67150112672414	-1		
2584	535.2706770072238	9.905296061764709	-1		
2585	259.2271550500081	5.867461883333333	-1		
2586	247.0426280689165	0.703081255128205	-1		
2587	198.0888762955821	0.6451336290322585	68		
2588	305.16056656867977	2.4441210046875	275		
2589	341.31627462810434	7.537225385365853	1036		
2590	241.1546324190817	1.0955049284313731	267		
2591	327.04828596216964	1.0901597625	-1		
2592	647.1941833497256	3.176802452380952	-1		
2593	219.101486817716	4.917385877999999	195		
2594	337.2592029591751	2.9249528125	7		
2595	662.3321380615234	8.75551655	88		
2596	339.133846282959	7.325059299999999	-1		
2597	245.15368858702297	7.726891332432432	29		
2598	459.3469458691677	7.222542422222223	334		
2599	726.4793685757949	9.305742021739126	-1		
2600	175.14823934685865	7.555443400000001	9	2600.0	Spectral Match to (-)-Perillyl alcohol from NIST14
2601	178.04996603425582	2.5911957140845074	1012		
2602	188.07056373462345	2.024239964035088	561	2602.0	Spectral Match to Abrine from NIST14
2603	432.1872502768349	3.054448264285714	260		
2604	313.17984199565126	9.146113925000002	806		
2605	655.0798244498748	4.6332142375	-1		
2606	168.1019617278465	1.6734477390909086	35		
2607	271.1289367682103	2.674951221428571	-1		
2608	400.139172025255	2.856139777777778	30		
2609	165.05471412045506	3.056739868888889	105		
2610	123.07942444716042	11.900381447154473	1070		
2611	492.2196502685547	4.133050216666666	895		
2612	300.2896978490074	8.882098479674799	332		
2613	389.1322512240815	2.455248870270271	-1		
2614	530.3222456720722	7.784232176923076	-1		
2615	351.2145301929647	5.161966723423424	-1		
2616	227.10657119780188	4.131279085714286	71		
2617	203.1503416245168	0.6365898082474226	74	2617.0	"""N,N-dimethylarginine"""
2618	766.4645657022027	10.920130444444444	-1		
2619	383.1480992647637	5.517892055555556	-1		
2620	386.1958465576172	4.49803715	1209		
2621	371.07419555694827	1.72219888	-1		
2622	483.2952888901304	2.4144509210526324	201		
2623	437.1206756596222	4.776350519999999	-1		
2624	183.13801711187205	3.3806241894308964	-1		
2625	163.038999859746	3.0340365447368423	160	2625.0	Caffeic Acid
2626	441.1736089989594	3.555645050819672	65		
2627	474.8320170971273	0.5114630598550726	101		
2628	727.2078848446117	2.500329308823529	-1		
2629	201.0481506352295	4.6187448	-1		
2630	573.288278331734	3.799103865217391	-1		
2631	410.2011451731466	3.8765113	159		
2632	432.2592926036621	4.83320218	-1		
2633	642.4081994033442	11.916798479674798	-1		
2634	308.2582924582741	3.892707	-1		
2635	319.2266700577292	7.553120517699111	-1		
2636	687.4319450771543	4.257301742857143	-1		
2637	381.1405080168864	2.318266133333333	-1		
2638	439.4144496928864	11.0353395	-1		
2639	462.2336619995784	2.7093431454545454	71		
2640	462.1977737245181	3.2308976268656706	260		
2641	587.1701622009277	5.3288187	-1		
2642	284.0977796211535	4.79601084680851	159		
2643	335.0741619352201	0.6712609308235294	75		
2644	296.25836429801035	7.688793406504065	-1		
2645	377.0844328421573	1.9333693484375003	230	2645.0	Chlorogenic Acid CollisionEnergy:205060
2646	394.310747894043	4.78098917826087	-1		
2647	373.3101399742432	6.612997473333333	-1		
2648	333.20516875357504	5.672897924347827	-1		
2649	517.2028198242188	3.0137023666666667	-1		
2650	468.242911202567	4.227046035714286	-1		
2651	360.1500209129068	0.6666443509016395	246	2651.0	SUCROSE
2652	320.86696796039195	0.5427069898979592	-1		
2653	133.10128137084956	3.477615291964286	630	2653.0	TRANS-CINNAMALDEHYDE
2654	728.4868278517151	8.643331824999999	-1		
2655	382.20692778565626	2.3034643070175447	-1		
2656	309.13342121827475	5.128507192857143	706		
2657	646.4161987304688	10.415989666666666	-1		
2658	656.4517211914062	4.9809411	-1		
2659	382.2589530953064	5.027830025	61		
2660	207.1128322060111	1.5129021142857142	119		
2661	321.24264179682547	7.246068511382115	15		
2662	369.09500217459487	2.2540224	-1		
2663	450.1959058973524	1.9163712000000004	-1		
2664	477.32246907714847	4.240612333333334	-1		
2665	835.5865451659008	10.69898564705882	-1		
2666	164.03447691623686	2.4095473791666664	-1		
2667	321.19218087966976	2.64542305319149	167		
2668	470.2281696702457	2.649705601923077	98		
2669	525.1658240739376	0.6291264651785715	94		
2670	744.2335255940756	3.2438678666666667	-1		
2671	441.1733521013143	3.875871903278689	-1		
2672	420.11417100280266	2.339014905405405	-1		
2673	328.3210417434794	7.222283941666665	-1		
2674	441.13322561758537	3.2882995666666663	-1		
2675	195.14927927691647	4.663398666666667	-1		
2676	391.1473918244772	2.287895949019608	-1		
2677	511.2111267089844	4.4079246	427		
2678	392.22789795418095	5.674428666666668	-1		
2679	524.3712820534928	8.587365091489364	-1	2679.0	Spectral Match to PAF C-16 from NIST14
2680	647.2159423828125	1.8969728	-1		
2681	631.1627355115168	3.108796137931036	-1		
2682	181.1223010837112	9.676949376237625	28		
2683	147.04390165987323	1.9005154707547167	250		
2684	265.14318458062303	4.960307690217392	-1	2684.0	"""10,12-dihydroxy-9-methyl-4,13-dimethylene-6-oxatricyclo[7.4.0.0<3,7>]tridecan- 5-one CollisionEnergy:102040"""
2685	346.0467954833727	0.805219111267606	-1		
2686	600.4040031433105	8.664470018750002	-1		
2687	242.0998641038868	1.7449229000000004	656		
2688	299.2801742577718	2.862517791666667	7		
2689	180.0867288482244	1.383661138211382	246	2689.0	D-Lyxo-Hex-2-ulo-Pyranose
2690	231.13816264656072	6.54331486147541	29		
2691	593.2994273803045	2.931755245454546	201		
2692	615.2579438431165	9.623469025316457	-1		
2693	325.1127112262973	1.4962976367346932	246	2693.0	Sucrose
2694	462.34334183276366	3.3681500750000004	201		
2695	804.2913929332386	2.97601	-1	2695.0	NCGC00091915-03![(2R,3R,4R,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate
2696	385.21951218180334	3.410605716666667	-1		
2697	600.2702443461344	4.143994963333334	396		
2698	471.0896315810432	3.352173207142857	-1		
2699	478.3299932513428	8.762588175000001	-1		
2700	366.1759235597238	3.610473775	159		
2701	234.0757651365089	3.4950209250000004	-1		
2702	533.2207754976281	2.9562195514285707	-1		
2703	249.1482841207529	4.574228419166666	1307		
2704	786.2433369954427	2.998998066666667	171		
2705	307.17644081368405	2.046305295	167		
2706	302.15989054447914	3.022545173333334	246	2706.0	2-Phenylethyl-galactoside
2707	404.1550146267716	2.620393624358974	159		
2708	866.4892191576497	3.71467834	-1		
2709	275.2008131593968	7.273200053153153	-1	2709.0	Spectral Match to 9-OxoOTrE from NIST14
2710	834.3023071289062	3.1443604	-1		
2711	541.1331176761006	4.529764807692308	-1		
2712	287.05505579168147	3.341710768181819	29	2712.0	kaempferol CollisionEnergy:102040
2713	287.0733337433472	1.1879378374999998	116		
2714	184.02818898705448	0.5214818461475408	101		
2715	392.2279007373859	3.7457200708860734	634	2715.0	2-[2-[(Z)-pent-2-enyl]-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycyclopentyl]acetic acid
2716	628.4996263457508	9.441490112195122	11		
2717	147.06525306790127	0.6645195633333335	313		
2718	310.20110477666924	3.6726616461538457	650		
2719	310.1497102976179	1.7711791750000003	-1		
2720	376.19640511034834	2.2556786210526307	-1		
2721	163.0390235481676	2.279221523577235	160	2721.0	Caffeic Acid
2722	291.1956034584711	8.893132436363636	172		
2723	623.3432065527813	10.141875923076922	-1		
2724	519.1496398963379	3.73863846	-1		
2725	258.98558425968935	0.91303178125	-1		
2726	818.3068514737216	3.283508818181818	1119		
2727	474.1243023874778	3.4400507093749995	-1		
2728	415.1004279990808	1.443315008955224	165		
2729	994.3749167702416	2.9348906	1414		
2730	316.1544895199585	2.2893607250000003	-1		
2731	139.0026503981284	0.9160733314285712	949		
2732	298.1498733753415	1.9728188144927536	246		
2733	337.1867020735957	2.542028089655173	368		
2734	397.2368363773821	2.853820026470588	-1		
2735	365.2685670422387	7.665490135238093	986		
2736	506.2959027104199	4.464308051999999	-1		
2737	371.3158170498548	10.612565878048777	-1	2737.0	Spectral Match to Hexanedioic acid, bis(2-ethylhexyl) ester from NIST14
2738	679.2978506386127	3.843064781818182	-1		
2739	162.0550334470405	0.9182774943750002	29		
2740	642.2602783214355	1.89389834	14		
2741	223.1075431492763	2.0367709912087912	74		
2742	634.4478867551126	9.034111664705884	-1		
2743	1031.5418198536015	4.120109947058824	210	2743.0	60478-69-5
2744	293.1876881926269	4.189129816666667	180		
2745	396.0693210911832	2.573202556756757	-1		
2746	561.1945741188601	2.85138835	-1		
2747	427.1873267680089	3.5399098823529416	497		
2748	583.3243696438936	8.669297322222222	-1		
2749	565.15529706528	5.080387183870969	1091		
2750	378.2486458379552	3.529795631884057	-1		
2751	219.0266441347989	0.5927282976363638	-1		
2752	647.4502029432219	10.783983609375	-1		
2753	606.414518235205	8.238126606666667	-1		
2754	588.4622541177316	10.858880428571425	-1		
2755	251.13868549232967	2.152722321518988	18	2755.0	Massbank:PR311111 Caffeoyl putrescin (isomer of 1060)
2756	522.3912714191229	9.0476975	-1		
2757	265.1081720996908	2.092177709523809	-1		
2758	226.0709256069302	2.67730695	-1		
2759	375.0109960397728	0.7713227990909091	411		
2760	263.1788915000407	4.213592	-1		
2761	501.2707634911871	1.8638116585365847	-1		
2762	434.2288837808228	3.887166201960783	206		
2763	372.0927364667453	2.5769267884615386	48	2763.0	CHLOROGENIC ACID
2764	305.0889345107278	1.6868194705882351	-1		
2765	221.15352453554632	4.011234076785713	-1		
2766	351.1075797732278	3.211343493478261	27		
2767	323.257905611951	7.420111538775513	-1		
2768	244.2242800404256	1.6979280000000003	203		
2769	177.05468520506375	4.847178608130083	403		
2770	451.2672424327121	3.8702637111111104	569		
2771	137.09619289578768	5.85169685691057	-1		
2772	449.107793462595	3.5482401873239446	-1		
2773	315.0711161295573	1.9976270666666665	-1		
2774	226.1802380731324	9.635877083529412	198	2774.0	VITAMIN K1 CollisionEnergy:205060
2775	386.3258430486573	7.411685459999999	-1		
2776	201.1274719250977	3.957033820000001	71		
2777	135.11705575428186	3.3100725650406497	148	2777.0	CARVEOL CollisionEnergy:205060
2778	313.2374475336886	6.157505431932775	15		
2779	487.343468561659	8.676278711111111	-1		
2780	362.0961779771844	0.6755831962393161	94		
2781	361.0911969823292	1.4504370703703704	-1		
2782	465.4163831082763	4.839349125	201		
2783	415.2115655466288	6.508814143697484	417	2783.0	"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:102040"""
2784	394.19057605177227	4.158384318421053	330		
2785	527.1552683548075	4.780677391666668	51		
2786	828.2681274484863	4.433798449999999	-1		
2787	349.19898167788733	5.181693088421052	-1		
2788	314.10824955174303	1.5567195060606058	246		
2789	439.0628560384114	2.2190558166666663	-1		
2790	649.2978668212891	8.1986473	88		
2791	399.1990167964561	4.185894278431372	-1		
2792	524.2129211425781	2.73609565	462		
2793	845.2249654162326	4.2405407888888895	-1		
2794	225.0869763713964	0.89856129	218	2794.0	3-HYDROXYKYNURENINE
2795	275.20078527012464	6.4494972297029705	-1		
2796	406.3471736907959	11.333161124999998	-1		
2797	356.2790208743431	6.150156781512608	166		
2798	626.1727955205972	3.009849161224491	769		
2799	314.21727639381334	2.7418616366336632	-1		
2800	365.1055060228462	0.6460507513934428	116		
2801	318.1810295799089	2.9745372431818184	-1	2801.0	H-ILE-TRP-OH
2802	301.0340379424374	3.3881794157894745	723		
2803	546.3886871337891	9.466166266666669	239		
2804	495.18544578552246	4.3075787625	-1		
2805	191.14303872689032	3.609719929268293	9		
2806	355.1022419379641	2.574396082417582	48	2806.0	Chlorogenic acid
2807	506.3238394087484	6.926745019672133	-1		
2808	380.1102329378151	1.905275574193548	60		
2809	465.1023857821767	3.4545378227272723	-1	2809.0	Spiraeoside
2810	465.1029439800757	2.4508553048780493	24		
2811	354.1540634164429	4.398135379999999	-1		
2812	454.28035263969497	2.649332504761905	201		
2813	701.371049048388	7.234606936619718	-1		
2814	344.07343824181385	2.242979884848485	-1		
2815	315.11712053114826	3.659505561111112	-1		
2816	543.2069920131138	4.145316642857143	-1		
2817	773.5173853886081	11.536344723684214	-1		
2818	599.4099873655118	9.278874790909091	-1		
2819	557.4133187943632	10.19089396747967	11		
2820	326.1387772993608	3.0801177818181817	116		
2821	613.3992874194214	4.88465776	201		
2822	239.2115683561096	3.9844720875	457		
2823	400.1408996582031	3.2160124625000006	30		
2824	684.2555618343504	0.6914330974999999	246	2824.0	Isomaltotetraose
2825	606.2763214111328	3.50620375	-1		
2826	288.21684642346946	4.3908427724137935	61	2826.0	OCTANOYLCARNITINE
2827	261.1485393248691	5.923923676923076	-1		
2828	473.105589060021	1.670655642307692	-1		
2829	376.21192932128906	5.62045465	-1		
2830	374.2903135300954	5.158517018987343	-1		
2831	389.1927541097005	2.369057733333334	325		
2832	221.0419960549868	1.5091439520547951	-1		
2833	502.1555938720703	3.5680031000000003	-1		
2834	333.2042166768692	5.125709123529414	-1		
2835	433.24328823747305	4.056618996551724	52		
2836	298.274124890242	6.447468181300812	21		
2837	310.2123394033813	1.6227840250000003	396		
2838	497.1632690463494	2.819922278461539	-1		
2839	355.10240742685096	3.300123906779661	48	2839.0	CHLOROGENIC ACID
2840	533.128916422526	4.563757516666667	-1		
2841	558.3561952262646	7.715535653658536	-1		
2842	416.191470623806	4.718892243749999	-1		
2843	563.2608062804687	1.83396277	201		
2844	381.0793748603386	0.6088412998214289	-1		
2845	190.086083413086	3.683591216666666	-1		
2846	284.2065986695636	2.044205270731708	11		
2847	607.2547061923921	8.654227165000004	-1		
2848	419.1922591205976	3.539354272340425	-1		
2849	506.22375679028494	3.528053152777778	-1		
2850	466.3291231074004	6.968412970588234	111		
2851	382.1705060724749	0.83524007	-1		
2852	334.2951384722176	5.821307649152543	1067		
2853	327.2164228513986	6.758805201204817	20		
2854	502.3373954113029	7.6874383242424225	-1		
2855	491.3004226686568	6.068530104545454	764		
2856	870.2800903320312	4.652710366666667	-1		
2857	373.1833553078517	2.5940986720000008	-1		
2858	669.2321523039958	3.057251527777778	87		
2859	687.4313598632813	4.4063799800000005	-1		
2860	237.19622497606204	4.7667169666666656	180		
2861	252.06243242565048	4.870000985714286	-1		
2862	504.3167041602202	6.7251506857142855	-1		
2863	303.0501264656554	3.047287178947368	29	2863.0	2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one
2864	341.1380948290324	3.916470242307692	-1		
2865	534.3915279634076	8.491226076470591	-1		
2866	440.2492039600407	3.925965732258065	260	2866.0	1-Octen-3-yl primeveroside
2867	261.1444343229869	1.860945992045456	74	2867.0	Massbank:PR311045 Glutamylleucine
2868	464.3586618066804	9.27041423252033	604		
2869	872.5797437120126	10.259391277777778	-1		
2870	455.1321656609524	4.211146234782609	757		
2871	319.0637311961518	0.8191761637499999	116		
2872	429.2983918370135	6.666700288888891	-1		
2873	729.5902731796875	9.942331992857143	-1		
2874	358.2226867703756	3.0032914416666667	10		
2875	564.4030171748697	9.208602086666668	-1		
2876	188.0706125898507	2.137559210476191	561	2876.0	Spectral Match to Abrine from NIST14
2877	247.13268530788656	3.992349746268657	71	2877.0	"""10,12-dihydroxy-9-methyl-4,13-dimethylene-6-oxatricyclo[7.4.0.0<3,7>]tridecan- 5-one CollisionEnergy:102040"""
2878	954.614518036062	10.83025864516129	15		
2879	314.0863930838449	2.136435171428572	189		
2880	203.1795825165757	4.748487405633803	9	2880.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol
2881	597.1808776855469	4.3233997	138		
2882	215.0961540379053	4.4372883632653055	-1	2882.0	Massbank:LU064402 Metribuzin|4-amino-6-tert-butyl-3-methylsulfanyl-1,2,4-triazin-5-one
2883	513.3872668307469	10.23090031707317	11		
2884	417.1291666338521	2.6552955516129035	361		
2885	549.2540388842305	3.264973456410257	9		
2886	410.239465830666	2.09587126122449	6		
2887	463.1230132171451	4.2096186735294125	-1		
2888	425.25053968491926	4.463103717543862	837		
2889	543.132408758615	0.6162378150574714	-1		
2890	497.1993423515427	3.3485836846153845	-1		
2891	132.1020352433489	1.6411529390243906	127		
2892	412.1450119018554	2.49186985	113		
2893	203.1391145359677	1.7820902030612242	74		
2894	570.2183532714844	4.39902325	-1		
2895	508.37635688954776	8.987142935	271	2895.0	Spectral Match to 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine from NIST14
2896	318.1544499565843	2.369931203225806	-1	2896.0	Salidroside
2897	350.2688140874721	4.139317714285714	981		
2898	759.2867039275251	4.975363042857143	-1		
2899	477.3573281430664	5.75140777142857	-1		
2900	321.1085683201172	2.445151846666666	624		
2901	785.4799230238971	9.757089729411764	-1		
2902	385.3783591168736	9.44589817857143	-1		
2903	450.2333551527523	4.337383559183674	-1		
2904	275.20075591883483	5.136307313698632	15	2904.0	Spectral Match to 9-OxoOTrE from NIST14
2905	355.0695052851773	2.554262454918034	48	2905.0	Chlorogenic acid
2906	220.1692443852905	4.0988194	457		
2907	262.23770718979625	4.962535677477477	1067		
2908	546.3262932521751	7.33726499090909	-1		
2909	484.1819549570312	4.086470333333333	27	2909.0	Veronicoside
2910	265.1072943316054	4.2464526434782615	1248		
2911	249.19241809902192	0.6741789412499999	6		
2912	387.12402590790975	2.3270601080645164	65		
2913	493.1485748291016	3.3596912	-1		
2914	340.1542968785314	3.170516957142857	116		
2915	274.1371348472713	2.263492246153846	535		
2916	247.13316623068792	3.511059697727273	-1		
2917	296.16442489756264	3.419242783333333	-1		
2918	340.1541032079233	3.151025923076922	116		
2919	493.0975316381836	3.2317754000000005	29		
2920	510.3558680265909	7.824186622222222	68	2920.0	Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14
2921	291.2318142694175	8.214217756140348	980		
2922	593.1863231658936	3.729437375	959		
2923	193.15889789708183	3.296046078048779	9		
2924	325.0920681696867	2.218501122058824	-1		
2925	539.1737670898438	1.7939915	-1		
2926	276.1070920091665	1.5751463342105263	185		
2927	548.1976562503907	3.2899700800000007	146		
2928	166.12261484865377	1.34249521641791	35		
2929	376.100616456901	2.454717936666667	-1		
2930	373.0896606445313	1.22299458	-1		
2931	331.14677639734725	4.558890162068966	-1		
2932	771.5014352386856	11.155517776119405	-1		
2933	729.5907462004743	10.185955714285717	-1		
2934	265.1417961556176	4.223700759550562	-1		
2935	526.3011932387695	3.1020591250000003	-1		
2936	344.3158608725176	6.843150956451611	471		
2937	543.2735132679317	5.190770186206898	-1		
2938	197.11725616464307	3.6536507967479688	223		
2939	145.04966943638627	0.6712596886991868	313		
2940	289.0706221267294	2.7479468062499994	45	2940.0	MLS000877024 CollisionEnergy:102040
2941	601.1520131439615	3.1472256	-1		
2942	201.0914753527657	6.518036928571428	1253		
2943	342.263926808427	5.686712552032519	166		
2944	359.1231035519148	2.9110855714285715	361		
2945	490.3454818725586	10.725011	847		
2946	241.2162169793017	5.539899474166664	610		
2947	321.9618472253556	0.737994604225352	-1		
2948	491.374348840114	10.25128073170732	11		
2949	568.2753171053799	3.00714645909091	-1		
2950	419.0973734179252	3.178857867857144	24		
2951	175.14805775003308	6.145731947747748	9	2951.0	Spectral Match to (-)-Perillyl alcohol from NIST14
2952	133.03192849277153	0.8124200850000005	1179		
2953	269.1498323329216	2.9013308647058818	-1		
2954	463.1937452046247	4.544326228571428	-1		
2955	432.2590208792397	3.084762796153846	-1		
2956	531.2909705777531	6.211604723809524	-1		
2957	290.26897387011525	5.825825481300814	1067		
2958	163.03905691572345	3.3098979874999985	160	2958.0	Spectral Match to Rosmarinic acid from NIST14
2959	537.5356425463668	10.60349486178862	168		
2960	303.1310149728098	2.1026830212121217	-1		
2961	372.29341234644426	9.995507971428571	295		
2962	538.294677735498	3.4159796400000006	77		
2963	181.04968320198083	2.290340563529412	48	2963.0	Caffeic Acid
2964	416.3004384360921	7.965463786666666	402		
2965	374.2900442193673	5.531465156756758	166		
2966	670.3779525756836	3.731495575	-1		
2967	633.1419183149245	2.7280005137931047	-1		
2968	121.06505331662622	1.5122430198019805	546		
2969	531.2849949428013	3.746906221428571	122		
2970	345.151732447683	2.017866253571428	-1		
2971	368.09767553980646	1.7261210754716978	-1		
2972	283.0690032967774	1.6984653399999998	-1		
2973	916.3433047210692	4.073644181818183	405		
2974	281.14940415674147	2.078293155844156	554		
2975	386.1605638402476	2.811247140384616	-1		
2976	393.26202223926447	7.024031275555559	-1		
2977	567.2048835760497	4.2825498875	-1		
2978	558.355439252889	7.540496486666666	170		
2979	387.1274411786709	2.7664334208955235	65		
2980	454.2802967280916	2.5768755947368422	201		
2981	350.30563947917346	9.450694533333335	332		
2982	303.04979814852464	3.103234481632653	29	2982.0	2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one
2983	392.2278919779997	3.092541397142858	-1		
2984	190.0862328233949	2.791373063888889	73		
2985	353.17117600368533	2.644611952380952	323		
2986	644.2914941415235	2.80384858	-1		
2987	578.4188930010986	9.619404928571427	-1		
2988	458.1281929016113	2.684351225	-1		
2989	433.0750030517578	3.12763202	-1		
2990	422.2383094472762	2.300539171739131	-1		
2991	745.1943359375	4.3441704	-1		
2992	396.1440748765536	3.637201454545455	632		
2993	251.0613618705493	1.389179629032258	-1		
2994	337.0320510864258	2.131476625	-1		
2995	926.510495867048	4.637326314285714	67		
2996	224.0918202129984	2.9089192147058816	35		
2997	627.1920166015625	3.7488284	933		
2998	566.4429715081276	9.046952425806452	-1		
2999	707.2919378690431	4.073235674	-1		
3000	176.01093015752105	1.1681592649999997	-1		
3001	293.12308522965054	4.082125354054054	654		
3002	234.206274517512	3.9664381110169455	1067		
3003	387.0743482489672	3.467781894736842	-1		
3004	629.4033112235393	10.267233574468088	-1		
3005	374.2904066289587	4.747725141772152	-1		
3006	295.1391175034955	2.5173006068181816	246		
3007	649.1374969485038	2.729800442857143	-1		
3008	638.5871887213867	9.80902678	-1		
3009	458.12287292675785	2.9304922	991		
3010	401.1591393814927	4.248032581132075	-1		
3011	461.1770935058594	2.7898346	-1		
3012	827.2019958496094	3.446664425	-1		
3013	163.03892337736755	2.556991721008402	160	3013.0	Spectral Match to Rosmarinic acid from NIST14
3014	558.2783386253907	3.2365529000000004	242		
3015	535.1446113601991	4.235382608333333	-1		
3016	342.2639674369655	8.372557792682926	-1		
3017	476.1910254162394	3.1685424125000003	18		
3018	637.4684042489524	10.845184103092784	11		
3019	259.20566534806875	9.012226344210529	-1		
3020	321.24241481823185	6.449935296581195	1371		
3021	369.11808839031625	2.4253426972972973	106	3021.0	Curcumin - 40.0 eV
3022	426.1604080213826	3.000451233333333	113		
3023	481.1217002868652	4.212929675	-1		
3024	411.1994939865991	3.58719822121212	-1		
3025	502.1547241279297	3.803603533333333	921		
3026	358.27804565985105	9.392267075	295		
3027	429.13984921125234	2.9263304157894736	-1		
3028	255.085968018016	3.013003334782608	136		
3029	504.3909729022216	4.40371508	201		
3030	264.2065071715604	1.8823169269230773	357		
3031	259.2380512177908	5.404654620754715	-1		
3032	357.14177137839005	3.4442627800000003	904		
3033	259.0995435715637	3.70800414375	265		
3034	442.2807015826775	2.498586405882353	-1		
3035	379.249197426055	3.534766744715448	11		
3036	147.04402896886134	2.6227728526315794	250		
3037	545.3291564008828	3.985804215625	-1		
3038	398.1447384091466	2.571948344067797	-1		
3039	399.12641688811385	1.896908271428572	-1		
3040	414.23306898774587	3.439432504545455	260		
3041	171.1127638299695	1.6701612680555558	74		
3042	492.3083921160017	6.545950014285714	-1		
3043	561.2917992381867	2.110436619354839	1085		
3044	368.1129735310872	5.102924383333333	-1		
3045	537.3032530367004	7.359153656880733	-1		
3046	703.1838989326172	3.76263295	-1		
3047	505.1334869398681	4.2116906400000005	-1		
3048	520.2750785623344	4.1586102645161285	-1		
3049	392.2281375823751	2.682373053061224	-1		
3050	597.1812540690104	3.2408594666666666	138		
3051	484.2382678985596	3.795220275	260		
3052	133.0760974888153	2.7173675125000005	-1		
3053	373.1400034060187	3.349958005263158	-1		
3054	743.4707672143409	10.76868792	-1		
3055	384.3472414094258	9.851059306504064	1475	3055.0	99207-33-7
3056	551.2827266576439	5.461314216129031	-1		
3057	341.1384447207123	3.4085692433962262	-1		
3058	144.0809282283501	2.41172755890411	429	3058.0	Massbank:LU051604 2-Naphthylamine|naphthalen-2-amine
3059	343.1233834886755	0.6757589078313253	246	3059.0	Sucrose
3060	705.1837656947349	1.4206095243902443	-1		
