"feature_id_full","feature_id","feature_mz","feature_rt","biodynamique_vs_conventional purely mineral fertilization_p_value","biodynamique_vs_conventional purely mineral fertilization_p_value_minus_log10","biodynamique_vs_conventional purely mineral fertilization_fold_change","biodynamique_vs_conventional purely mineral fertilization_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"3548_339.11_3.6",3548,339.107427463977,3.56906534507042,0.0431734232943561,1.36478351402835,0.726536575151201,-0.460892667351273,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","(Z)-3-[3-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid",NA,"COC(=O)C[C@@H](OC(=O)/C=C/c1ccc(O)c(OC)c1)C(=O)OC","COC1=C(C=CC(=C1)C=CC(=O)O)OC2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,"BNOTVQGTWXPTHW","InChI=1S/C16H18O8/c1-21-12-8-10(4-6-11(12)17)5-7-14(18)24-13(16(20)23-3)9-15(19)22-2/h4-8,13,17H,9H2,1-3H3/b7-5+/t13-/m1/s1","BNOTVQGTWXPTHW-VUDGCMKMSA-N","InChI=1S/C16H20O9/c1-23-10-6-8(3-5-12(18)19)2-4-9(10)24-16-15(22)14(21)13(20)11(7-17)25-16/h2-6,11,13-17,20-22H,7H2,1H3,(H,18,19)","IEMIRSXOYFWPFD"
"2168_144.1_1.5",2168,144.101949366241,1.5254054398374,0.0438424037095092,1.35810564318339,1.38907375401069,0.474123202429884,"Amino acids and Peptides","Ornithine alkaloids","Pyrrolidine alkaloids","stachydrine",NA,NA,"C[N+]1(CCCC1C(=O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/p+1","CMUNUTVVOOHQPW"
"3551_297.28_10.9",3551,297.279132845927,10.9134902916667,0.0453016089513842,1.34388637312406,1.4162882882003,0.502114958658344,"Fatty acids","Fatty esters","Wax monoesters","Emery 2301",NA,"CCCCCCCC=CCCCCCCCCC(=O)OC","CCCCCCCCC=CCCCCCCCC(=O)OC",NA,NA,NA,NA,"HHZIOLLKZWLCOX","InChI=1S/C19H36O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h9-10H,3-8,11-18H2,1-2H3","HHZIOLLKZWLCOX-UHFFFAOYSA-N","InChI=1S/C19H36O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h10-11H,3-9,12-18H2,1-2H3","QYDYPVFESGNLHU"
"2684_265.14_5",2684,265.143184580623,4.96030769021739,0.0455011631016446,1.34197750175673,0.703571423909054,-0.507231207048934,"Terpenoids","Sesquiterpenoids","Eudesmane sesquiterpenoids","null","C=C1C(=O)OC2CC3(C)C(O)CC(O)C(=C)C3CC12","C=C1C(=O)O[C@H]2[C@H]1C[C@@H](O)/C(C)=C/CC[C@@]1(C)O[C@@H]21","CC1=CC2C(C(CC(=C)C(CC1)O)O)C(=C)C(=O)O2","\"\"InChI=1S/C15H20O4/c1-7-9-4-10-8(2)11(16)5-13(17)15(10,3)6-12(9)19-14(7)18/h9-13,16-17H,1-2,4-6H2,3H3\"\"",NA,"ZEIYNPAINVEWGP-UHFFFAOYSA-N","ZEIYNPAINVEWGP","RZUCCKARTVHQBW","InChI=1S/C15H20O4/c1-8-5-4-6-15(3)13(19-15)12-10(7-11(8)16)9(2)14(17)18-12/h5,10-13,16H,2,4,6-7H2,1,3H3/b8-5+/t10-,11+,12-,13-,15+/m0/s1","RZUCCKARTVHQBW-ZFDNOKKTSA-N","InChI=1S/C15H20O4/c1-8-4-5-11(16)9(2)7-12(17)14-10(3)15(18)19-13(14)6-8/h6,11-14,16-17H,2-5,7H2,1H3","PPCUPSGMDOTIMV"
"3148_500.25_3.9",3148,500.249953861767,3.89891520714286,0.0458359764271784,1.33879351259755,0.679778588879332,-0.556863173143218,"Amino acids and Peptides","Oligopeptides","Dipeptides","(2S)-1-[(2S)-2-amino-3-(4-hydroxyphenyl)propanoyl]-N-[(2S)-1-[[(2S)-6-amino-1-oxohexan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]pyrrolidine-2-carboxamide",NA,"C/C(=C\CO)CC/C=C(\C)C(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O","C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CO)C(=O)NC(CCCCN)C=O",NA,NA,NA,NA,"DJFCONHTXULHOP","InChI=1S/C24H34O10/c1-14(8-10-25)4-3-5-15(2)23(31)33-13-19-20(28)21(29)22(30)24(34-19)32-11-9-16-6-7-17(26)18(27)12-16/h5-8,12,19-22,24-30H,3-4,9-11,13H2,1-2H3/b14-8+,15-5+/t19-,20-,21+,22-,24-/m1/s1","DJFCONHTXULHOP-GJSPGKQCSA-N","InChI=1S/C23H35N5O6/c24-10-2-1-4-16(13-29)26-21(32)19(14-30)27-22(33)20-5-3-11-28(20)23(34)18(25)12-15-6-8-17(31)9-7-15/h6-9,13,16,18-20,30-31H,1-5,10-12,14,24-25H2,(H,26,32)(H,27,33)","UKMUOUIPVSFUDW"
"4424_417.12_4.1",4424,417.117720128002,4.10015245,0.0458820164075866,1.33835750412201,0.65561552317079,-0.609078080998514,"Shikimates and Phenylpropanoids","Flavonoids","Dihydroflavonols","Prunin",NA,NA,"C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC=C(C=C4)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C21H22O10/c22-8-16-18(26)19(27)20(28)21(31-16)29-11-5-12(24)17-13(25)7-14(30-15(17)6-11)9-1-3-10(23)4-2-9/h1-6,14,16,18-24,26-28H,7-8H2","DLIKSSGEMUFQOK"
"3063_256.18_2",3063,256.175423350816,2.04432990243903,0.0462395571414947,1.334986334015,0.715010013302455,-0.483964648743693,"Terpenoids","Monoterpenoids","Pinane monoterpenoids","2,9,9-trimethyl-4-phenyl-3,5-dioxa-4-boratricyclo[6.1.1.0~2,6~]decane",NA,NA,"B1(OC2CC3CC(C3(C)C)C2(O1)C)C4=CC=CC=C4",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C16H21BO2/c1-15(2)11-9-13(15)16(3)14(10-11)18-17(19-16)12-7-5-4-6-8-12/h4-8,11,13-14H,9-10H2,1-3H3","OZQWJKOXOILFRR"
"2307_675.68_10.8",2307,675.676688058385,10.7502408857143,0.0463357562391176,1.33408374452815,0.688326517803978,-0.538835003985513,"Fatty acids","Fatty amides","N-acyl amines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5343_290.22_1.5",5343,290.218559774459,1.46872666333333,0.0464988857707995,1.33255745376362,1.3328320399599,0.414494987190397,"Alkaloids","Lysine alkaloids","Quinolizidine alkaloids","null",NA,NA,"COCC1CCCN1CC2CN3CCC2CC3CN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H29N3O/c1-19-11-14-3-2-5-17(14)9-13-10-18-6-4-12(13)7-15(18)8-16/h12-15H,2-11,16H2,1H3","KPBSHQYUMFLVOZ"
"2417_144.1_1.5",2417,144.101952343452,1.47270278373984,0.0468507906399386,1.3292830756905,1.38922731389672,0.474282681248685,"Amino acids and Peptides","Ornithine alkaloids","Pyrrolidine alkaloids","stachydrine",NA,NA,"C[N+]1(CCCC1C(=O)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/p+1","CMUNUTVVOOHQPW"
"5372_447.13_4.1",5372,447.12769653417,4.138491584,0.047491503097307,1.32338408486027,0.663312655853856,-0.592239042457853,"Shikimates and Phenylpropanoids","Flavonoids","Anthocyanidins","Isokaempferide 7-rhamnoside",NA,NA,"CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC)C4=CC=C(C=C4)O)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H22O10/c1-9-16(25)18(27)19(28)22(30-9)31-12-7-13(24)15-14(8-12)32-20(21(29-2)17(15)26)10-3-5-11(23)6-4-10/h3-9,16,18-19,22-25,27-28H,1-2H3","BIFYEBAZZKWGEE"
"1559_500.18_3.1",1559,500.176405514957,3.10689588529412,0.0476162193697795,1.32224508965401,0.681689471332923,-0.552813394040287,"Terpenoids","Monoterpenoids","Iridoids monoterpenoids","null","O=C(O[C@H]1[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@@]2(CO)O[C@@H]12)c1ccc(O)cc1","O=C(O[C@H]1[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@@]2(CO)O[C@@H]12)c1ccc(O)cc1","C1=CC=C2C(=C1)C(=CN2)CC(=O)OC3C(C(C(C(C3OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O","InChI=1S/C22H26O12/c23-7-12-14(26)15(27)16(28)21(31-12)33-20-13-11(5-6-30-20)17(18-22(13,8-24)34-18)32-19(29)9-1-3-10(25)4-2-9/h1-6,11-18,20-21,23-28H,7-8H2/t11-,12-,13-,14-,15+,16-,17+,18+,20+,21+,22-/m1/s1","UXSACQOOWZMGSE-RWORTQBESA-N","UXSACQOOWZMGSE-RWORTQBESA-N","UXSACQOOWZMGSE","UXSACQOOWZMGSE","InChI=1S/C22H26O12/c23-7-12-14(26)15(27)16(28)21(31-12)33-20-13-11(5-6-30-20)17(18-22(13,8-24)34-18)32-19(29)9-1-3-10(25)4-2-9/h1-6,11-18,20-21,23-28H,7-8H2/t11-,12-,13-,14-,15+,16-,17+,18+,20+,21+,22-/m1/s1","UXSACQOOWZMGSE-RWORTQBESA-N","InChI=1S/C22H29NO12/c24-7-11-13(26)14(27)19(32)22(33-11)35-21-18(31)16(29)15(28)17(30)20(21)34-12(25)5-8-6-23-10-4-2-1-3-9(8)10/h1-4,6,11,13-24,26-32H,5,7H2","CTIMKKNHIWVXHA"
"1224_345.19_2.9",1224,345.190773703835,2.89813385,0.0486426317862026,1.31298293580553,1.3989279836774,0.484321694978906,"Terpenoids","Apocarotenoids","Secoiridoid monoterpenoids","null",NA,NA,"CC1=CC(=O)CC(C1CCOC2C(C(C(C(O2)CO)O)O)O)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C17H28O7/c1-9-6-10(19)7-17(2,3)11(9)4-5-23-16-15(22)14(21)13(20)12(8-18)24-16/h6,11-16,18,20-22H,4-5,7-8H2,1-3H3","VXSOHGIOPJUTRX"
"300_344.13_3.4",300,344.133066813527,3.411591975,0.0486866485261047,1.31259012023158,0.688778044616681,-0.537888938545553,"Amino acids and Peptides","Amino acid glycosides","Cyanogenic glycosides","Bauhinin",NA,NA,"COC1C=CC(=CC#N)C(C1O)OC2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H21NO8/c1-22-8-3-2-7(4-5-16)14(11(8)19)24-15-13(21)12(20)10(18)9(6-17)23-15/h2-4,8-15,17-21H,6H2,1H3","LZYYZVIACZQHFH"
